"subjID"	"a1"	"beta1"	"a2"	"beta2"	"pi"	"w"	"lambda"
110	0.935517860480787	2.13743718979884	0.112938382067878	2.27376397755239	0.612595405193563	0.827262148509234	0.977628163545361
111	0.936565308395142	9.97285127233229	0.140602748869783	2.94153214813005	0.817144818161241	0.672189805234893	0.977838550385651
114	0.942939305664833	5.77308974346339	0.0754832743865186	5.9330487787401	0.0777873351964423	0.27229547087168	0.97859350769027
116	0.941161348423448	2.7257948552767	0.13211602489432	3.16947867470695	1.26347483581511	0.620836062075709	0.976915352433406
117	0.93198391193236	8.82172143072208	0.570739541996647	3.19704882936159	0.209900470869917	0.597390297202319	0.977850415504197
119	0.950332218811803	8.13413539457006	0.138292746679963	2.06195663700622	0.767567555036427	0.380450341691556	0.978213187204259
120	0.943437867417566	6.93917164496789	0.0369573202453343	3.11561745200801	0.0741411466029957	0.340833086220216	0.97803863882403
121	0.934988128759937	1.93840147337196	0.458928853675093	1.78638649570539	0.186820786451339	0.858401481753664	0.97751627158235
122	0.935624076491156	2.53971033911893	0.0255689972066746	2.81612517938244	0.450504806413691	0.914022810243885	0.977211567268259
124	0.937437972036884	2.5557205212821	0.0884719390067457	3.22979913729737	2.00306169392708	0.65483158649135	0.977480913822367
126	0.93676595966176	3.7895576631796	0.661697890324731	2.91968855936444	2.18168546235401	0.679112964730368	0.977496744068896
127	0.934852656268556	3.85045588069806	0.110714608215814	2.07533404197102	0.690528856666967	0.789811508032044	0.97752167243725
128	0.93606533229992	2.83250449522919	0.743766989216774	2.30693102974231	3.07177300856317	0.789887526448425	0.977673309130411
129	0.934082739743471	3.08261577274114	0.162730908274625	2.85452995544731	1.01954856838463	0.759881295177831	0.977548044328752
130	0.939822949630118	3.41847203397261	0.401908370576083	5.81258789996616	2.39290904265823	0.397438909240497	0.977414097049154
134	0.936533136782781	1.82267751006717	0.733074618462682	1.59551187906698	1.09341005047161	0.654679085406826	0.97774626697375
135	0.934851597215246	3.03787987695547	0.135191461212015	2.61436408553234	0.347778584208071	0.883555235771574	0.977760657841694
138	0.937803022306212	9.58097327201419	0.161117873321858	3.77080391751366	2.70439484046645	0.665510602222571	0.977892156699023
139	0.936303681144698	7.7101763324052	0.66837158129768	3.13059486816385	0.988434075774346	0.867731369414849	0.97804965583799
140	0.936678278606318	1.72979489200193	0.152662057492958	3.62884784471807	0.0328181248666459	0.836031625970715	0.977208470140808
142	0.936375394506365	2.19685719099798	0.762573735662401	2.22095548589216	3.57613292684263	0.762778181034926	0.977320315915489
143	0.929859981343869	7.47682751186972	0.417532430203494	2.76527560022361	1.3774324420473	0.846141330413287	0.977703170919771
144	0.944687611119122	5.72353833002158	0.182679271454495	10.0579718392276	0.0790486115974554	0.286049519106872	0.978870181462284
146	0.943902685142774	4.54227975246458	0.237893022299428	2.9041352184326	0.570448766435627	0.524344462641337	0.978065200551059
148	0.93496108180041	2.97592663341666	0.267184952124838	2.37171031994192	1.39707064325206	0.863673584966683	0.977451374765324
150	0.935014288282361	7.05509244501491	0.432471370038686	7.98246258795399	3.04809448486061	0.444553526516966	0.977856931885385
151	0.941393527509164	8.09783435771797	0.114979706949672	3.07684792226447	0.94848441909517	0.630475976555035	0.977409117608052
152	0.932351784304955	15.9616940810708	0.0752145916215684	4.99894784529797	1.02163917011184	0.764496618492053	0.978157951825558
153	0.933132061238969	2.52138022082258	0.645302477698319	4.06095928106721	1.54314797259612	0.796553572590736	0.97808701337748
154	0.944603333293042	4.12759945509109	0.130852362675616	2.76517565224345	0.685946508418266	0.430167846615277	0.978615977747605
156	0.935961400664298	8.75468765640799	0.388821270355369	5.03374325831945	1.59382906002863	0.64947296633841	0.977559955910149
159	0.930385588431698	4.47437825847312	0.125346858089153	3.15350711538474	0.557912882843095	0.495801556861609	0.977455897346986
160	0.936182284743971	1.95326960105851	0.106095898045177	2.33705425841186	0.750485221071942	0.895743183791604	0.977730668020275
161	0.942776295754428	2.20573487417319	0.180094148853867	2.33478455784236	0.566875676122484	0.538672760214028	0.97825945805404
165	0.94829435856892	7.97425222570826	0.0939534597510505	2.57482040278639	0.396782782942779	0.315786911286548	0.978537846590359
166	0.931982235844319	11.5082593850395	0.0686394482537964	2.59299104109941	0.17526645355639	0.970277034921539	0.977950432402951
167	0.934262602165856	3.42519131538402	0.0313936664791092	2.62235086757467	0.283689204542503	0.80083367455121	0.977571860122103
169	0.936820362639907	1.56380361889008	0.26601517630049	2.637113031545	0.230353976396759	0.765969206397823	0.977234684549921
170	0.936329097364264	1.76497769473198	0.105711187341948	2.51651843174373	0.0800029640236968	0.909156968039106	0.97772638377282
178	0.940968139238369	5.12783873069028	0.0786964370773442	2.59894074430246	0.139817232418459	0.557696499439025	0.977852359813051
180	0.936444221730069	3.35633980930552	0.311099119539847	2.6164359109732	0.98772761788243	0.595285309464764	0.977852966050024
