"subjID"	"Trial"	"level1_choice"	"level2_choice"	"reward"	"transition"	"Stay"	"PrReward"	"PrTransition"	"RT1"	"RT2"
128	66	1	1	1	1	1	0	1	283	607
128	67	1	2	0	1	1	1	1	359	571
128	68	1	4	0	-1	1	0	1	483	604
128	69	1	1	0	1	1	0	-1	258	548
128	70	1	2	1	1	1	0	1	410	543
128	71	1	1	1	1	1	1	1	473	917
128	72	1	2	1	1	1	1	1	389	609
128	73	1	4	1	-1	1	1	1	306	703
128	74	1	3	0	-1	1	1	-1	475	1195
128	75	1	4	1	-1	1	0	-1	395	526
128	76	1	1	0	1	1	1	-1	378	735
128	77	1	1	0	1	1	0	1	378	481
128	78	1	4	1	-1	1	0	1	404	1495
128	79	1	3	0	-1	1	1	-1	413	980
128	80	1	1	1	1	1	0	-1	342	761
128	81	1	2	0	1	1	1	1	407	867
128	82	1	1	0	1	1	0	1	347	485
128	83	1	4	0	-1	1	0	1	278	1130
128	84	1	2	0	1	1	0	-1	0	968
128	85	1	4	0	-1	1	0	1	352	1069
128	86	1	1	0	1	1	0	-1	459	538
128	87	1	2	1	1	1	0	1	366	485
128	88	1	4	1	-1	1	1	1	527	579
128	89	1	2	0	1	1	1	-1	488	961
128	90	1	1	0	1	1	0	1	348	394
128	91	1	2	1	1	1	0	1	470	596
128	92	1	4	1	-1	1	1	1	425	453
128	95	1	1	1	1	1	0	-1	358	813
128	96	2	4	0	1	0	1	1	415	980
128	97	2	3	1	1	1	0	1	361	1276
128	98	2	1	1	-1	1	1	1	405	1236
128	99	2	1	1	-1	1	1	-1	310	956
128	100	2	1	1	-1	1	1	-1	492	566
128	101	2	1	1	-1	1	1	-1	333	537
128	102	2	1	1	-1	1	1	-1	419	492
128	103	2	3	0	1	1	1	-1	297	534
128	104	2	4	0	1	1	0	1	245	490
128	105	2	1	0	-1	1	0	1	323	995
128	106	2	3	1	1	1	0	-1	1088	859
128	107	2	2	0	-1	1	1	1	379	1100
128	108	2	4	1	1	1	0	-1	381	550
128	109	2	3	0	1	1	1	1	321	914
128	110	2	4	1	1	1	0	1	310	523
128	111	2	4	0	1	1	1	1	475	997
128	112	2	3	1	1	1	0	1	334	637
128	113	2	4	1	1	1	1	1	277	696
128	114	2	3	0	1	1	1	1	327	611
128	115	2	4	1	1	1	0	1	571	486
128	116	2	4	1	1	1	1	1	347	933
128	117	2	4	0	1	1	1	1	333	438
128	118	2	3	0	1	1	0	1	372	1353
128	119	2	1	0	-1	1	0	1	314	665
128	120	1	4	0	-1	0	0	-1	888	1482
128	121	1	2	1	1	1	0	-1	334	1016
128	122	1	3	0	-1	1	1	1	324	944
128	123	1	1	0	1	1	0	-1	291	1425
128	124	1	2	1	1	1	0	1	338	585
128	125	1	2	1	1	1	1	1	1049	454
128	126	1	2	1	1	1	1	1	353	420
128	127	1	2	0	1	1	1	1	624	385
128	128	1	1	0	1	1	0	1	838	542
128	129	1	1	0	1	1	0	1	979	1278
128	130	1	2	1	1	1	0	1	397	395
128	131	1	2	1	1	1	1	1	470	409
128	132	1	4	0	-1	1	1	1	419	605
128	133	1	2	0	1	1	0	-1	397	513
128	134	1	1	1	1	1	0	1	317	795
128	135	1	2	1	1	1	1	1	462	444
128	136	1	2	1	1	1	1	1	281	439
128	137	1	2	1	1	1	1	1	286	434
128	138	1	2	1	1	1	1	1	328	448
128	139	1	4	1	-1	1	1	1	411	1471
128	140	1	1	1	1	1	1	-1	338	745
128	141	1	4	0	-1	1	1	1	550	535
128	144	1	1	0	1	1	0	1	351	464
128	145	1	3	0	-1	1	0	1	311	999
128	146	1	1	1	1	1	0	-1	360	586
128	147	1	1	1	1	1	1	1	445	1111
128	148	1	4	0	-1	1	1	1	447	747
128	149	1	2	1	1	1	0	-1	309	1093
128	150	1	2	1	1	1	1	1	382	934
128	151	1	2	0	1	1	1	1	284	545
128	152	1	1	1	1	1	0	1	302	635
128	153	1	1	1	1	1	1	1	347	480
128	154	1	4	0	-1	1	1	1	292	1050
128	155	1	3	0	-1	1	0	-1	1013	1026
128	156	1	1	0	1	1	0	-1	293	719
128	157	1	2	1	1	1	0	1	250	610
128	158	1	2	1	1	1	1	1	318	487
128	159	1	2	1	1	1	1	1	420	531
128	160	1	2	0	1	1	1	1	568	655
128	161	1	4	0	-1	1	0	1	370	971
128	162	1	1	0	1	1	0	-1	255	514
128	163	1	1	1	1	1	0	1	272	621
128	164	1	1	0	1	1	1	1	341	632
128	165	2	3	0	1	0	0	1	418	597
128	166	2	1	1	-1	1	0	1	318	1053
128	167	2	4	0	1	1	1	-1	651	871
128	168	2	3	0	1	1	0	1	548	585
128	170	2	4	0	1	1	0	1	297	608
128	171	2	3	0	1	1	0	1	436	573
128	172	2	3	0	1	1	0	1	566	384
128	173	2	1	1	-1	1	0	1	282	611
128	174	2	4	1	1	1	1	-1	272	613
128	175	2	4	0	1	1	1	1	329	609
128	176	1	1	1	1	0	0	1	466	996
128	177	1	1	1	1	1	1	1	399	526
128	178	1	1	0	1	1	1	1	427	536
128	179	1	4	0	-1	1	0	1	365	1070
128	180	1	1	1	1	1	0	-1	286	593
128	181	1	1	0	1	1	1	1	362	482
128	182	1	1	0	1	1	0	1	387	494
128	183	1	3	0	-1	1	0	1	293	876
128	184	1	4	1	-1	1	0	-1	1054	687
128	185	1	2	1	1	1	1	-1	456	536
128	186	1	2	1	1	1	1	1	312	672
128	187	1	4	1	-1	1	1	1	307	716
128	188	1	2	0	1	1	1	-1	288	582
128	189	1	4	0	-1	1	0	1	265	618
128	190	1	3	0	-1	1	0	-1	852	1082
128	191	1	1	0	1	1	0	-1	358	540
128	192	1	4	0	-1	1	0	1	352	937
128	193	1	2	1	1	1	0	-1	643	927
128	194	1	3	0	-1	1	1	1	301	832
128	195	1	3	0	-1	1	0	-1	360	1395
128	196	1	1	0	1	1	0	-1	238	673
128	197	1	3	0	-1	1	0	1	438	1205
128	198	1	2	1	1	1	0	-1	326	416
129	3	1	3	1	-1	1	0	1	608	1433
129	4	1	1	1	1	1	1	-1	881	1309
129	5	1	3	0	-1	1	1	1	1357	1169
129	6	1	1	0	1	1	0	-1	741	1266
129	8	2	1	1	-1	0	0	1	619	1079
129	10	1	4	0	-1	0	1	-1	401	1014
129	12	1	3	1	-1	1	0	-1	381	841
129	13	1	4	1	-1	1	1	-1	609	1064
129	14	2	1	0	-1	0	1	-1	633	1257
129	15	2	2	1	-1	1	0	-1	478	954
129	16	2	3	1	1	1	1	-1	660	831
129	17	1	2	1	1	0	1	1	1137	1050
129	18	1	2	0	1	1	1	1	576	803
129	19	2	4	1	1	0	0	1	846	1021
129	20	1	2	1	1	0	1	1	508	1107
129	21	1	1	0	1	1	1	1	709	941
129	22	2	4	0	1	0	0	1	656	899
129	23	2	2	1	-1	1	0	1	432	846
129	24	2	4	1	1	1	1	-1	749	555
129	25	1	2	0	1	0	1	1	625	979
129	26	1	1	1	1	1	0	1	402	656
129	27	1	1	0	1	1	1	1	499	620
129	28	1	1	0	1	1	0	1	435	493
129	29	1	1	1	1	1	0	1	404	442
129	30	2	2	0	-1	0	1	1	854	1066
129	31	1	1	1	1	0	0	-1	517	419
129	32	1	3	1	-1	1	1	1	578	570
129	33	2	3	1	1	0	1	-1	375	1000
129	34	2	4	0	1	1	1	1	563	954
129	35	1	4	1	-1	0	0	1	368	906
129	36	1	4	1	-1	1	1	-1	627	892
129	37	1	1	1	1	1	1	-1	494	994
129	38	2	1	0	-1	0	1	1	804	964
129	39	2	2	0	-1	1	0	-1	301	1297
129	40	2	4	1	1	1	0	-1	305	1188
129	41	1	1	1	1	0	1	1	1053	1087
129	42	1	1	0	1	1	1	1	716	643
129	43	1	2	1	1	1	0	1	433	519
129	44	1	1	1	1	1	1	1	953	1452
129	45	2	2	1	-1	0	1	1	596	988
129	46	1	1	1	1	0	1	-1	942	1315
129	47	1	1	1	1	1	1	1	1076	761
129	48	2	3	0	1	0	1	1	704	1194
129	49	2	2	0	-1	1	0	1	1021	675
129	50	2	1	1	-1	1	0	-1	893	1039
129	51	1	1	0	1	0	1	-1	760	752
129	52	2	3	0	1	0	0	1	547	565
129	53	2	4	0	1	1	0	1	446	402
129	54	2	2	0	-1	1	0	1	302	451
129	55	2	2	1	-1	1	0	-1	409	428
129	56	1	1	0	1	0	1	-1	912	472
129	57	1	2	1	1	1	0	1	519	565
129	58	1	4	1	-1	1	1	1	527	751
129	59	1	1	1	1	1	1	-1	803	646
129	60	2	4	0	1	0	1	1	743	1289
129	61	2	3	1	1	1	0	1	502	424
129	62	2	3	1	1	1	1	1	767	641
129	63	2	4	1	1	1	1	1	430	812
129	64	2	3	0	1	1	1	1	457	351
129	65	2	3	0	1	1	0	1	304	336
129	66	2	3	1	1	1	0	1	298	252
129	67	2	4	0	1	1	1	1	457	472
129	69	1	1	1	1	0	0	1	536	750
129	70	1	3	1	-1	1	1	1	538	344
129	71	2	1	1	-1	0	1	-1	1234	806
129	72	1	1	1	1	0	1	-1	355	689
129	73	2	3	0	1	0	1	1	455	1126
129	74	1	1	0	1	0	0	1	453	607
129	75	1	1	1	1	1	0	1	429	766
129	76	2	4	1	1	0	1	1	538	654
129	77	2	1	1	-1	1	1	1	466	633
129	78	1	1	1	1	0	1	-1	728	529
129	79	1	2	0	1	1	1	1	275	585
129	80	1	4	0	-1	1	0	1	575	786
129	81	2	4	0	1	0	0	-1	276	820
129	82	2	3	1	1	1	0	1	409	792
129	83	1	1	1	1	0	1	1	485	595
129	84	1	1	0	1	1	1	1	589	615
129	85	1	4	1	-1	1	0	1	251	873
129	86	2	1	1	-1	0	1	-1	475	651
129	87	2	1	1	-1	1	1	-1	452	559
129	88	2	4	0	1	1	1	-1	361	870
129	89	2	3	0	1	1	0	1	272	962
129	90	1	1	1	1	0	0	1	365	581
129	91	1	3	0	-1	1	1	1	367	1239
129	92	1	1	1	1	1	0	-1	303	575
129	93	2	3	1	1	0	1	1	610	1034
129	94	2	3	1	1	1	1	1	435	1144
129	95	2	3	0	1	1	1	1	500	602
129	96	2	3	0	1	1	0	1	470	583
129	97	1	1	1	1	0	0	1	408	580
129	98	1	1	1	1	1	1	1	458	451
129	99	1	1	1	1	1	1	1	379	685
129	100	2	4	1	1	0	1	1	439	1461
129	101	1	1	1	1	0	1	1	325	571
129	102	1	3	1	-1	1	1	1	272	1152
129	103	2	1	1	-1	0	1	-1	561	431
129	104	2	3	0	1	1	1	-1	584	1026
129	105	1	1	1	1	0	0	1	272	597
129	106	1	1	1	1	1	1	1	515	522
129	107	1	1	0	1	1	1	1	317	686
129	108	1	4	0	-1	1	0	1	764	1269
129	109	1	1	1	1	1	0	-1	325	591
129	110	1	3	0	-1	1	1	1	376	1221
129	111	2	1	1	-1	0	0	-1	260	436
129	112	2	3	1	1	1	1	-1	556	1209
129	113	2	3	0	1	1	1	1	400	984
129	114	2	1	1	-1	1	0	1	611	453
129	115	2	3	0	1	1	1	-1	390	1145
129	116	1	1	1	1	0	0	1	475	480
129	117	1	1	0	1	1	1	1	240	833
129	118	1	1	1	1	1	0	1	263	555
129	119	1	4	0	-1	1	1	1	316	1172
129	120	2	4	0	1	0	0	-1	280	1200
129	121	2	1	0	-1	1	0	1	289	448
129	122	2	1	1	-1	1	0	-1	231	510
129	123	1	1	1	1	0	1	-1	295	472
129	124	1	1	1	1	1	1	1	409	714
129	125	1	2	0	1	1	1	1	288	745
129	126	1	2	0	1	1	0	1	419	578
129	127	1	3	0	-1	1	0	1	253	1265
129	128	2	1	0	-1	0	0	-1	380	510
129	129	2	2	0	-1	1	0	-1	316	1200
129	130	2	1	1	-1	1	0	-1	127	464
129	131	2	4	0	1	1	1	-1	387	955
129	132	2	1	1	-1	1	0	1	343	385
129	133	2	3	0	1	1	1	-1	431	1234
129	134	1	1	1	1	0	0	1	372	402
129	135	1	4	0	-1	1	1	1	597	815
129	136	2	4	0	1	0	0	-1	226	854
129	137	2	3	1	1	1	0	1	359	339
129	138	1	1	1	1	0	1	1	517	578
129	139	1	1	1	1	1	1	1	367	595
129	140	1	1	1	1	1	1	1	299	859
129	141	1	2	1	1	1	1	1	307	843
129	142	1	1	0	1	1	1	1	448	918
129	143	1	3	0	-1	1	0	1	189	868
129	144	2	4	1	1	0	0	-1	415	868
129	145	2	4	0	1	1	1	1	562	737
129	146	1	1	1	1	0	0	1	553	705
129	147	1	1	0	1	1	1	1	492	630
129	148	1	4	0	-1	1	0	1	693	614
129	149	1	4	1	-1	1	0	-1	302	541
129	150	2	4	0	1	0	1	-1	635	570
129	151	1	4	0	-1	0	0	1	530	1056
129	152	1	1	0	1	1	0	-1	233	468
129	153	1	1	1	1	1	0	1	388	453
129	154	1	3	1	-1	1	1	1	551	609
129	155	1	1	1	1	1	1	-1	468	641
129	156	1	1	0	1	1	1	1	297	708
129	157	1	3	0	-1	1	0	1	272	829
129	158	2	1	1	-1	0	0	-1	302	486
129	159	2	3	1	1	1	1	-1	292	607
129	160	2	4	0	1	1	1	1	390	777
129	161	1	1	0	1	0	0	1	514	539
129	162	1	3	1	-1	1	0	1	269	850
129	163	1	1	0	1	1	1	-1	501	647
129	164	1	2	0	1	1	0	1	292	596
129	165	1	1	1	1	1	0	1	385	1166
129	166	1	4	1	-1	1	1	1	356	907
129	167	2	3	1	1	0	1	-1	360	1363
129	168	2	3	1	1	1	1	1	534	492
129	169	2	3	0	1	1	1	1	334	605
129	170	1	1	0	1	0	0	1	483	362
129	171	1	1	1	1	1	0	1	288	457
129	172	1	1	0	1	1	1	1	230	517
129	173	1	2	1	1	1	0	1	446	559
129	174	1	1	0	1	1	1	1	256	560
129	175	1	2	1	1	1	0	1	502	588
129	176	2	4	1	1	0	1	1	467	1117
129	177	2	4	0	1	1	1	1	601	1039
129	178	2	3	0	1	1	0	1	326	855
129	179	2	4	0	1	1	0	1	325	563
129	180	2	1	1	-1	1	0	1	478	555
129	181	1	1	1	1	0	1	-1	486	496
129	182	1	4	0	-1	1	1	1	324	781
129	183	1	1	1	1	1	0	-1	288	721
129	184	1	1	1	1	1	1	1	520	575
129	185	1	2	1	1	1	1	1	322	737
129	186	1	1	1	1	1	1	1	289	1067
129	187	1	2	0	1	1	1	1	241	689
129	188	1	3	0	-1	1	0	1	295	1105
129	189	1	1	0	1	1	0	-1	253	429
129	190	1	1	1	1	1	0	1	260	589
129	191	1	1	1	1	1	1	1	275	649
129	192	1	4	0	-1	1	1	1	535	760
129	193	1	1	1	1	1	0	-1	463	500
129	194	1	2	0	1	1	1	1	607	661
129	195	2	3	0	1	0	0	1	331	717
129	196	1	1	1	1	0	0	1	475	280
129	197	1	3	1	-1	1	1	1	644	813
129	198	1	1	1	1	1	1	-1	363	679
129	199	1	4	0	-1	1	1	1	623	652
129	200	1	1	0	1	1	0	-1	275	593
130	2	1	2	1	1	1	0	1	420	703
130	3	1	2	1	1	1	1	1	319	537
130	4	1	4	0	-1	1	1	1	294	351
130	5	1	2	0	1	1	0	-1	307	1212
130	6	1	3	0	-1	1	0	1	470	259
130	7	2	2	1	-1	0	0	-1	1396	135
130	8	2	2	1	-1	1	1	-1	306	543
130	9	2	2	1	-1	1	1	-1	230	383
130	10	2	4	0	1	1	1	-1	275	387
130	11	2	2	0	-1	1	0	1	447	627
130	12	2	3	1	1	1	0	-1	402	582
130	13	2	3	1	1	1	1	1	575	1375
130	14	2	3	1	1	1	1	1	262	784
130	15	2	3	0	1	1	1	1	268	807
130	16	2	3	0	1	1	0	1	129	975
130	17	2	3	1	1	1	0	1	255	1304
130	18	2	2	0	-1	1	1	1	249	830
130	19	2	1	0	-1	1	0	-1	251	769
130	20	2	3	1	1	1	0	-1	256	565
130	21	2	2	1	-1	1	1	1	507	618
130	22	2	3	1	1	1	1	-1	302	513
130	23	2	2	1	-1	1	1	1	248	437
130	24	2	3	1	1	1	1	-1	295	447
130	25	2	2	0	-1	1	1	1	0	473
130	26	2	3	1	1	1	0	-1	272	631
130	27	2	3	1	1	1	1	1	272	767
130	28	2	2	0	-1	1	1	1	237	1164
130	29	2	3	1	1	1	0	-1	285	608
130	30	2	3	0	1	1	1	1	267	528
130	31	2	3	1	1	1	0	1	248	655
130	32	2	3	1	1	1	1	1	248	615
130	33	2	3	1	1	1	1	1	221	739
130	34	2	3	0	1	1	1	1	289	581
130	35	2	3	0	1	1	0	1	275	796
130	36	2	3	1	1	1	0	1	209	651
130	37	2	3	1	1	1	1	1	266	522
130	38	2	3	0	1	1	1	1	242	467
130	39	2	3	1	1	1	0	1	242	1149
130	40	2	3	0	1	1	1	1	256	546
130	41	1	1	1	1	0	0	1	248	1002
130	42	1	1	1	1	1	1	1	263	1320
130	43	1	1	0	1	1	1	1	244	642
130	44	1	3	1	-1	1	0	1	424	966
130	45	1	3	1	-1	1	1	-1	251	465
130	46	1	1	1	1	1	1	-1	66	959
130	47	1	1	1	1	1	1	1	255	938
130	48	1	1	1	1	1	1	1	230	630
130	49	1	1	1	1	1	1	1	207	269
130	50	1	1	1	1	1	1	1	221	342
130	51	1	1	0	1	1	1	1	193	331
130	52	1	1	1	1	1	0	1	304	845
130	53	1	1	0	1	1	1	1	356	422
130	54	1	3	0	-1	1	0	1	278	576
130	55	1	1	1	1	1	0	-1	336	528
130	56	1	1	1	1	1	1	1	276	438
130	57	1	1	0	1	1	1	1	35	515
130	58	1	3	1	-1	1	0	1	0	620
130	59	1	1	0	1	1	1	-1	306	509
130	60	1	3	1	-1	1	0	1	433	646
130	61	1	1	1	1	1	1	-1	610	588
130	62	1	1	1	1	1	1	1	373	457
130	63	1	1	1	1	1	1	1	595	528
130	64	1	1	1	1	1	1	1	433	340
130	65	1	1	1	1	1	1	1	307	359
130	66	1	1	1	1	1	1	1	349	865
130	67	1	1	1	1	1	1	1	970	401
130	68	1	1	1	1	1	1	1	803	482
130	69	1	1	0	1	1	1	1	345	202
130	70	1	1	1	1	1	0	1	89	256
130	71	1	3	1	-1	1	1	1	264	302
130	72	1	3	1	-1	1	1	-1	6	258
130	73	1	3	0	-1	1	1	-1	261	356
130	76	1	3	0	-1	1	1	1	513	340
130	77	1	1	1	1	1	0	-1	226	233
130	78	1	1	1	1	1	1	1	75	240
130	79	1	1	1	1	1	1	1	240	375
130	80	1	1	1	1	1	1	1	367	247
130	81	1	1	0	1	1	1	1	478	393
130	82	1	1	0	1	1	0	1	281	167
130	83	1	1	1	1	1	0	1	1364	50
130	84	1	3	0	-1	1	1	1	675	572
130	86	1	1	1	1	1	0	-1	587	400
130	87	1	1	1	1	1	1	1	1169	367
130	88	1	3	0	-1	1	1	1	259	242
130	89	1	3	0	-1	1	0	-1	5	448
130	90	1	1	1	1	1	0	-1	264	366
130	91	1	3	1	-1	1	1	1	531	509
130	92	1	3	1	-1	1	1	-1	270	338
130	93	1	1	0	1	1	1	-1	444	274
130	94	1	1	1	1	1	0	1	265	413
130	95	1	1	1	1	1	1	1	268	109
130	96	1	3	1	-1	1	1	1	166	288
130	97	1	1	1	1	1	1	-1	479	450
130	98	1	3	1	-1	1	1	1	322	302
130	99	1	3	0	-1	1	1	-1	304	578
130	100	1	1	1	1	1	0	-1	234	387
130	101	1	1	1	1	1	1	1	29	56
130	102	1	1	0	1	1	1	1	6	347
130	103	1	1	1	1	1	0	1	262	496
130	104	1	1	1	1	1	1	1	645	283
130	105	1	1	0	1	1	1	1	312	290
130	106	1	1	0	1	1	0	1	268	517
130	107	1	3	1	-1	1	0	1	7	262
130	108	1	1	0	1	1	1	-1	293	290
130	109	1	1	0	1	1	0	1	372	335
130	110	1	2	1	1	1	0	1	294	454
130	111	1	3	1	-1	1	1	1	337	954
130	112	1	2	0	1	1	1	-1	388	502
130	113	1	1	1	1	1	0	1	285	327
130	114	1	1	1	1	1	1	1	605	695
130	115	1	1	0	1	1	1	1	458	286
130	116	1	3	1	-1	1	0	1	332	611
130	117	1	3	1	-1	1	1	-1	68	70
130	118	1	1	1	1	1	1	-1	417	376
130	119	1	1	1	1	1	1	1	297	271
130	120	1	3	1	-1	1	1	1	329	238
130	121	1	1	1	1	1	1	-1	304	226
130	122	1	1	1	1	1	1	1	344	358
130	123	1	1	1	1	1	1	1	704	639
130	124	1	1	0	1	1	1	1	589	483
130	125	1	1	1	1	1	0	1	616	504
130	126	1	1	0	1	1	1	1	540	428
130	127	1	1	1	1	1	0	1	484	436
130	128	1	3	1	-1	1	1	1	294	287
130	129	1	1	1	1	1	1	-1	415	226
130	130	1	1	1	1	1	1	1	296	256
130	131	1	3	1	-1	1	1	1	244	357
130	132	1	1	1	1	1	1	-1	207	319
130	133	1	3	0	-1	1	1	1	300	241
130	134	1	1	0	1	1	0	-1	229	229
130	135	1	1	1	1	1	0	1	381	222
130	136	1	3	1	-1	1	1	1	269	196
130	137	1	1	0	1	1	1	-1	248	275
130	138	1	1	1	1	1	0	1	212	192
130	139	1	3	1	-1	1	1	1	254	356
130	140	1	1	1	1	1	1	-1	231	405
130	141	1	1	1	1	1	1	1	360	363
130	142	1	3	0	-1	1	1	1	58	310
130	143	1	3	0	-1	1	0	-1	617	561
130	144	1	1	1	1	1	0	-1	907	646
130	145	1	1	1	1	1	1	1	378	364
130	148	1	3	1	-1	1	1	-1	449	604
130	149	1	1	0	1	1	1	-1	329	533
130	150	1	3	1	-1	1	0	1	252	269
130	151	1	2	1	1	1	1	-1	282	408
130	152	1	2	0	1	1	1	1	0	545
130	153	1	1	1	1	1	0	1	219	261
130	154	1	1	1	1	1	1	1	389	263
130	155	1	1	0	1	1	1	1	295	377
130	156	1	1	1	1	1	0	1	273	375
130	157	1	1	1	1	1	1	1	482	363
130	158	1	1	1	1	1	1	1	558	449
130	159	1	3	1	-1	1	1	1	442	542
130	160	1	3	0	-1	1	1	-1	459	227
130	161	1	1	1	1	1	0	-1	253	322
130	162	1	1	0	1	1	1	1	337	385
130	163	1	2	0	1	1	0	1	266	612
130	164	1	1	1	1	1	0	1	229	519
130	165	1	1	1	1	1	1	1	323	854
130	166	1	1	1	1	1	1	1	329	258
130	167	1	1	0	1	1	1	1	319	304
130	168	1	3	1	-1	1	0	1	0	636
130	169	1	1	0	1	1	1	-1	272	398
130	170	2	3	1	1	0	0	1	235	401
130	171	2	1	0	-1	1	1	1	327	720
130	172	2	2	0	-1	1	0	-1	498	691
130	173	2	1	1	-1	1	0	-1	174	895
130	174	2	3	1	1	1	1	-1	391	487
130	175	1	1	0	1	0	1	1	597	679
130	176	1	1	0	1	1	0	1	437	313
130	177	2	3	1	1	0	0	1	375	589
130	178	2	3	1	1	1	1	1	383	400
130	179	2	1	0	-1	1	1	1	229	1160
130	180	1	3	1	-1	0	0	-1	68	526
130	181	1	1	0	1	1	1	-1	309	429
130	182	1	3	1	-1	1	0	1	276	528
130	183	1	2	1	1	1	1	-1	151	471
130	184	1	2	0	1	1	1	1	217	522
130	185	1	1	0	1	1	0	1	0	189
130	186	1	3	1	-1	1	0	1	290	660
130	187	1	2	0	1	1	1	-1	845	601
130	188	1	1	1	1	1	0	1	227	678
130	189	1	3	1	-1	1	1	1	242	537
130	190	1	2	1	1	1	1	-1	362	944
130	191	1	2	0	1	1	1	1	313	733
130	192	1	1	0	1	1	0	1	295	835
130	193	1	3	0	-1	1	0	1	283	521
130	194	1	1	0	1	1	0	-1	311	656
130	195	1	3	1	-1	1	0	1	253	603
130	196	1	3	1	-1	1	1	-1	142	576
130	197	1	2	1	1	1	1	-1	268	862
130	198	1	1	0	1	1	1	1	328	754
130	199	1	2	1	1	1	0	1	629	748
130	200	1	3	1	-1	1	1	1	339	544
134	1	1	1	0	1	NA	NA	NA	886	892
134	2	1	2	1	1	1	0	1	852	1381
134	3	1	2	1	1	1	1	1	832	716
134	4	2	1	0	-1	0	1	1	1393	1282
134	5	1	3	1	-1	0	0	-1	311	949
134	6	1	1	0	1	1	1	-1	299	996
134	7	1	1	0	1	1	0	1	826	716
134	8	1	2	0	1	1	0	1	511	473
134	9	1	3	1	-1	1	0	1	281	1028
134	10	2	3	1	1	0	1	-1	428	776
134	11	2	3	1	1	1	1	1	393	545
134	12	2	3	1	1	1	1	1	355	489
134	13	1	2	1	1	0	1	1	270	940
134	14	2	3	0	1	0	1	1	1341	741
134	16	2	3	1	1	1	0	1	407	785
134	17	1	3	1	-1	0	1	1	1086	776
134	18	2	2	0	-1	0	1	-1	567	725
134	19	1	1	0	1	0	0	-1	427	805
134	20	2	2	0	-1	0	0	1	465	567
134	21	2	3	0	1	1	0	-1	3	823
134	22	2	4	1	1	1	0	1	403	395
134	23	2	4	1	1	1	1	1	360	559
134	24	2	4	0	1	1	1	1	283	580
134	25	2	3	1	1	1	0	1	296	618
134	26	2	3	1	1	1	1	1	298	568
134	27	2	2	1	-1	1	1	1	408	1192
134	28	2	3	0	1	1	1	-1	311	833
134	29	1	2	1	1	0	0	1	1	730
134	30	1	2	1	1	1	1	1	346	523
134	31	1	3	0	-1	1	1	1	480	942
134	32	1	2	1	1	1	0	-1	245	724
134	33	1	2	0	1	1	1	1	289	615
134	34	2	3	0	1	0	0	1	284	962
134	35	2	2	1	-1	1	0	1	253	1052
134	36	2	4	1	1	1	1	-1	442	799
134	37	2	4	1	1	1	1	1	363	503
134	38	2	1	0	-1	1	1	1	337	626
134	39	2	4	1	1	1	0	-1	415	546
134	40	2	1	0	-1	1	1	1	614	651
134	41	2	4	1	1	1	0	-1	260	1055
134	42	2	4	1	1	1	1	1	298	400
134	43	2	2	1	-1	1	1	1	284	822
134	44	2	4	0	1	1	1	-1	235	388
134	45	2	3	0	1	1	0	1	218	349
134	46	1	1	1	1	0	0	1	338	569
134	47	1	1	0	1	1	1	1	306	666
134	48	1	3	1	-1	1	0	1	209	589
134	49	1	2	1	1	1	1	-1	782	562
134	50	1	2	0	1	1	1	1	306	502
134	51	1	1	0	1	1	0	1	252	786
134	52	2	1	1	-1	0	0	1	277	736
134	53	2	1	0	-1	1	1	-1	309	351
134	54	2	4	0	1	1	0	-1	1274	919
134	55	1	3	0	-1	0	0	1	573	665
134	56	1	2	1	1	1	0	-1	194	912
134	57	1	2	1	1	1	1	1	323	405
134	58	1	4	1	-1	1	1	1	347	982
134	59	1	2	1	1	1	1	-1	248	460
134	60	1	2	1	1	1	1	1	274	360
134	61	1	2	1	1	1	1	1	252	294
134	62	1	4	0	-1	1	1	1	350	270
134	63	1	3	0	-1	1	0	-1	404	467
134	64	1	3	1	-1	1	0	-1	119	1017
134	65	1	3	0	-1	1	1	-1	270	497
134	69	1	4	0	-1	0	1	1	263	448
134	70	1	3	1	-1	1	0	-1	229	273
134	71	1	1	1	1	1	1	-1	225	349
134	72	1	1	0	1	1	1	1	254	420
134	73	1	2	1	1	1	0	1	0	388
134	74	1	2	1	1	1	1	1	262	384
134	75	1	2	1	1	1	1	1	218	350
134	76	1	4	1	-1	1	1	1	328	321
134	77	1	2	0	1	1	1	-1	268	387
134	78	1	4	1	-1	1	0	1	240	306
134	79	1	2	0	1	1	1	-1	283	999
134	80	2	4	1	1	0	0	1	267	610
134	81	2	2	0	-1	1	1	1	229	385
134	82	1	2	0	1	0	0	-1	349	535
134	83	2	4	1	1	0	0	1	69	1016
134	84	2	4	1	1	1	1	1	362	563
134	85	2	4	1	1	1	1	1	356	623
134	86	2	4	0	1	1	1	1	360	404
134	87	1	2	1	1	0	0	1	213	418
134	88	1	2	1	1	1	1	1	340	859
134	89	1	4	0	-1	1	1	1	266	317
134	90	1	2	1	1	1	0	-1	245	366
134	91	2	3	0	1	0	1	1	17	1044
134	92	2	4	0	1	1	0	1	350	375
134	93	1	1	0	1	0	0	1	199	632
134	94	1	4	0	-1	1	0	1	214	207
134	95	1	1	0	1	1	0	-1	234	465
134	96	1	1	1	1	1	0	1	662	735
134	97	1	1	0	1	1	1	1	261	361
134	98	1	2	1	1	1	0	1	301	502
134	99	1	2	1	1	1	1	1	207	318
