"subjID"	"MB"	"MF"	"RewMB"	"UnrewMB"	"MBp"	"MFp"	"RewMBp"	"UnrewMBp"
"21"	135	1.94901092673156	-1.55814461804455	1.14681439048408	-0.802196536247487	0.00758950499595193	0.012140375461758	0.0362111237766631	0.0966394270880718
"22"	136	-1.55283956581447	0.593063722000373	-0.459532329376033	1.09330723643844	0.0515816071553221	0.357672708678597	0.407303598259956	0.0565689959344785
"23"	137	-16.5656958573342	16.5703362368907	-17.1865223817133	-0.620826506210269	0.993732976508965	0.993731220681129	0.993498113696672	0.589384969610635
"24"	138	2.32428312802476	0.510825623765984	1.19392246847238	-1.13036098698197	0.162045011967012	0.685551814552786	0.406082611384925	0.176349970778556
"25"	139	5.38966709896756	-1.03407376753055	3.04452239155472	-2.34514470710905	6.2227910671466e-05	0.222791796620147	0.00488891007968154	0.00340854629684874
"26"	140	-0.346624608083777	-0.141078598259901	-0.415936407974003	-0.0693117998902294	0.627767727856869	0.812012562320617	0.360376884530504	0.900003060726793
"27"	142	35.7362393614516	-18.3688439585513	19.3688439244538	-17.3673954280396	0.993844624822449	0.996396874428848	0.995770717691288	0.996593311470511
"28"	143	2.69652013981623	-0.410742165209006	1.25615855742607	-1.44036158238926	0.00655700824830594	0.605839887365276	0.0799194573320861	0.0355047273430949
"29"	144	1.03140353895432	3.50655789731994	0.307484699727599	-0.72391883922388	0.449831137792071	0.00159915839432516	0.805214817543515	0.192151590541847
"30"	145	0.909718660397864	-1.280933845462	0.611884216482065	-0.2978344439158	0.22421629307293	0.0434525777524768	0.285021986141639	0.536947434841486
"31"	146	3.10757175530709	-0.382992252256099	2.77109951868588	-0.336472236618494	0.00209232023365552	0.54972985079138	0.000616635235683895	0.57766613850675
"32"	147	19.6905997987263	-0.356674943938737	18.9270112094806	-1.76358857949127	0.991927412844878	0.776990094885456	0.995293548621216	0.112430979471483
"33"	148	0.572433433156261	-0.265703165733452	0.323972073857431	-0.248461359298835	0.535785580573602	0.733737786382844	0.572204005970803	0.73182406881268
"34"	150	1.3997173786551	2.79692825458945e-09	-17.2485804145641	-16.6482977878699	0.999831969123883	0.999999999999664	0.997254844353891	0.996294395840736
"35"	151	0.670024763139484	0.559615787935026	-0.387765531008368	-1.05779029381752	0.676588521133899	0.699247873943455	0.741927026256905	0.332935879073463
"36"	152	-0.0480092193211461	0.980829253011728	0.645137961238803	0.69314718056286	0.964157222929134	0.243857598660017	0.420503195146738	0.326958410244044
"37"	153	15.8580183051511	-16.0811618564653	-0.628608659421657	-18.4866269920582	0.98955395142358	0.989406968879911	0.565908198359472	0.995520014036222
"38"	154	0.110679677137369	2.15800386418099	-0.257045102987949	-0.367724780125318	0.911377568198023	0.0114335285795251	0.762566709339245	0.474986445247587
"39"	155	-0.971860583195388	18.9270112093416	4.05973359039917e-10	0.971860582934641	0.999874377812121	0.997032347675952	0.999999999999996	0.50228649514057
"40"	156	19.8484168988403	1.0559509454345e-07	1.96814938545502e-07	-17.8484170178847	0.998267898966766	0.999999999990016	0.999999999998032	0.993931593496522
"41"	157	2.43563527335091	0.313657558854977	0.931558204004889	-1.50407739088029	0.1762047338003	0.828282556528238	0.515656097970023	0.16795197780935
"42"	158	15.2222630992137	-16.9270111914522	-0.336472236596884	-16.5587353540702	0.994702672716699	0.994109432193179	0.698716320919479	0.996504901957854
"43"	159	0.602466074680379	-0.133531392623389	0.545511181753481	-0.0569548929268932	0.427312526357496	0.829716922485989	0.310968641613028	0.915207362687502
"44"	160	0.884159448110555	-1.9459101434745	0.270149593690138	-0.614009854420418	0.347236367986078	0.0190648511655498	0.550030769005117	0.456684632114832
"45"	161	1.14561318913963	-0.133531392624524	1.07102433214856	-0.0745888569910726	0.102917639008639	0.812162705224412	0.0332274752478333	0.879098162546986
"46"	162	2.09003050088822e-07	-2.09003050088822e-07	1.16079404156736e-08	4.40677286015907e-06	0.99999999999865	0.999999999998328	0.999999999999887	0.999999999962103
"47"	163	17.6373552612458	-16.656526008234	1.55619339790892	-17.0811618638246	0.991370181870906	0.991850075462597	0.0823886739587809	0.994930746885447
"48"	164	4.67276336885273	-1.40876721697196	2.79506146982396	-1.8777018989308	0.00245161579137752	0.21284662049955	0.011670888539202	0.0800982797531845
"49"	165	0.295714251862133	19.0552428873459	-4.40844611061886e-06	-0.295714244149038	0.999914353997694	0.993677418416586	0.999999999961444	0.55426174614016
"50"	166	0.72943401991318	0.242946178610382	0.704116211928897	-0.0253178079842896	0.3128759093905	0.682723012162281	0.150219951235703	0.962035199467962
"51"	167	-0.478788458801472	0.847297860387205	0.0400053346136964	0.518793793415169	0.54087344667888	0.211722981833009	0.937412989340736	0.382892390402497
"52"	168	-1.87482442173537e-07	-2.50656627651209e-22	-6.36679043139643e-10	2.02073621796725e-07	0.999999999998785	1	0.999999999999994	0.999999999998185
"53"	169	0.513095772300615	0.133531392624339	-0.0465200156347879	-0.559615787935405	0.473484101076072	0.824623934161815	0.923700060960323	0.287154588315283
"54"	170	-0.848670544198042	-0.05406722127006	-0.11778303565545	0.73088750854259	0.24915776912269	0.929926702953189	0.814697787234141	0.174549606267262
"55"	178	-2.50286886545116	3.69821078057782	-1.75565446362095	0.747214401828872	0.0343322082069068	0.000881311241554589	0.10049044549531	0.139985097003916
"56"	180	0.879429138565919	-0.68837390180456	0.574047489017261	-0.305381649548659	0.223162470536793	0.246658380585086	0.233285175265876	0.570153386136755
"57"	181	1.42856984426578	-0.715620036411426	0.617639628050069	-0.810930216215706	0.105727604277861	0.344988614248526	0.320779541733367	0.195735376002317
"58"	182	-0.789728008565502	0.808077147233903	-0.127833371510661	0.66189463705485	0.328445381605189	0.215927736834587	0.82846337225275	0.2306949023735
"59"	183	0.463824723290786	0.213574100298055	0.810930216213361	0.34710549292258	0.513954246535169	0.715275864417209	0.123894087974756	0.466504640568834
"60"	184	-1.34342413945692	0.405465108105399	-1.13370360847641	0.20972053098051	0.0748281340775145	0.523919921346318	0.0263845669067755	0.705502715013961
"61"	187	0.41779126865444	1.1337036084793	0.273210039843332	-0.144581222838627	0.610379646729343	0.0978378669269731	0.622998487655199	0.810467827882983
"62"	188	0.775398162826808	-0.415936407978063	0.328925030988428	-0.446473131838394	0.346482894589737	0.540125762424737	0.573823586248708	0.441396316622065
"63"	189	-0.0512932943858349	1.55537069116211	-0.644357016388783	-0.59306372200345	0.96961858115483	0.191701691987306	0.571861921495654	0.408357855767374
"64"	194	0.256591485380175	0.154150679828827	-0.741937344727986	-0.99852883010816	0.761470696141178	0.834988277319885	0.161587609914824	0.129408959699903
"65"	195	-0.624154309071879	0.847297860386037	-0.236388778063113	0.387765531008764	0.423307919793426	0.200501614499973	0.675698996005079	0.470217672243057
"66"	196	-1.4604023332708	-0.0988458346366337	-0.767255152713663	0.693147180557136	0.039861022301694	0.861535219973074	0.113399420648312	0.1822593147073
"67"	197	0.427443953357239	-0.427444014826936	19.8580183555392	18.4305742857053	0.999964211782042	0.768563445741962	0.997289076277761	0.996778896835634
"68"	199	-1.24338346904051	1.89997305386829	-0.101096116871369	1.14228735216914	0.137763716809272	0.00677833923651627	0.866146801751873	0.0508245173722235
"69"	200	0.92525940185673	1.79175946922806	1.20397280432574	0.278713402470422	0.552664568629093	0.110707528823856	0.401772303842993	0.645155569685538
"70"	201	-0.983313713569292	1.3862943483498	-1.35598899885448	-0.372675285286781	0.434782948561665	0.23278998146359	0.204419528215559	0.575690561168319
"71"	203	-0.168162948664993	1.31218599051371	-1.2337147735246	-1.0655514263679	0.901707605496614	0.300916830628324	0.260108391874352	0.187850713417329
"72"	204	0.419853846295964	-17.4305743064677	0.419853845525389	-1.18046969129844e-09	0.999928209598261	0.996320881745484	0.736573972076072	0.99999999999999
"73"	205	19.8252288544178	-2.47633006578763e-07	-4.62204247876194e-06	-17.8252285129016	0.998937300927576	0.999999999985811	0.999999999954546	0.99615302294655
"74"	206	-0.306887052287598	0.884202417322419	-1.17188448977419	-0.864997437486808	0.762726687696887	0.336424188326624	0.137786173948562	0.176608680982949
"75"	207	0.427494103732281	0.374693449441211	0.451985123740583	0.0244910200082948	0.56588784223456	0.544658553698907	0.376147271574107	0.963950020884992
"76"	208	0.196561237031882	-0.0408219945207341	-0.104543855751774	-0.301105092783651	0.807685480382103	0.952973825802234	0.858066058776778	0.588861198979158
"77"	209	-0.725278458741765	-0.19237189264745	-0.51652364487965	0.208754813846293	0.329510424131011	0.759151076652729	0.27728076233197	0.715154299457832
"78"	210	-1.00719181025666	2.02228312687491	-1.19908281806676	-0.191891007809325	0.437007092351458	0.0896725454856966	0.275316633981929	0.77978115474943
"79"	211	-1.13008994750615	0.125163142954019	-0.793617710925759	0.336472236580379	0.244355693052507	0.8804145130803	0.251535663480593	0.62105869205636
"80"	212	1.42403468910339	-0.587786664902658	0.696985956867847	-0.727048732235544	0.0816602596483743	0.393049374503127	0.167742791098042	0.258290989735341
"81"	213	-1.01352112144473	0.308301359653357	-0.42858752552785	0.584933595916883	0.172969662867676	0.619242672484952	0.366287164209032	0.307177734499339
"82"	214	-16.5864723030813	19.7898439414135	-17.1003326363653	1.48613969608783	0.98907412894481	0.986964168063461	0.995855960792523	0.0116744190437923
"83"	217	-0.439729702081947	-0.358777994135081	-0.864997437485256	-0.425267735403313	0.565668864272197	0.587081205483475	0.0815274976532175	0.465392952059173
"84"	218	-1.1691054031226	2.92811208587884	-0.700582159047285	0.468523244074236	0.347745323265029	0.00815712172118841	0.531230604336743	0.390975211475365
"85"	219	-0.0860353870286334	1.46407206216256	0.467023000360631	0.553058387390799	0.936101104619664	0.090769077250717	0.604385400100802	0.34224695798002
"86"	220	-1.02140707709786	1.36257783450063	-0.600437782453736	0.420969294646633	0.333790298596607	0.128251179586293	0.474129321415403	0.512506417842208
"87"	222	-17.1581229096654	17.040339874009	-17.5703362472098	0.587786598837988	0.993634909073234	0.993678601135004	0.996046601808578	0.568433334658724
"88"	223	0.0760461279921483	-0.427444014829903	-0.783531242025248	-0.859577370017397	0.9286145995025	0.57356368372837	0.213896316996583	0.130498481512201
"89"	224	-0.253111848063129	-0.853489830637223	-0.779204943961091	-0.526093095897965	0.791686004981335	0.320438323867555	0.0955093710328788	0.529444638576954
"90"	225	-1.22856585994422	1.34992671694848	-0.620576487725077	0.607989372219141	0.0847743003603464	0.0254717469647601	0.186955863649937	0.256340997316851
"91"	226	18.0619911236124	0.587786664902118	19.3688439307655	-0.693147180561856	0.988949661279229	0.503059233066015	0.99564055687217	0.326958648252517
"92"	227	-16.529186577284	16.8168686497358	-17.4866269551072	0.0425596144187457	0.990094814453409	0.989922427881313	0.993644107134994	0.951415960163964
"93"	228	0.0602592796332432	1.34373465858605	-1.17188440165937	-1.2321436812926	0.962618191602558	0.26147025627379	0.281813242131654	0.0715230511279671
"94"	229	-0.243226839399225	-0.303186258987739	0.0736118148568208	0.316838656742468	0.747455653078559	0.625219609912353	0.884605967933345	0.571374678022232
"95"	230	-0.554263972839197	1.38629436109556	-0.256429528923385	0.297834443917197	0.614691797286195	0.134296467185001	0.762136892483002	0.67193080444525
"96"	231	-0.304368991234392	0.325422400432223	0.575364144906529	0.879733136140922	0.710950962634067	0.611407174034028	0.2923836081949	0.151364087075172
"97"	232	-0.123613956470443	18.6216295541484	-4.43089186632474e-06	0.123613926103031	0.999985459974182	0.997408336524582	0.999999999957219	0.921552931724226
"98"	234	0.0341503483622115	0.0571584138399493	0.674455047550745	0.640304699188532	0.968028234057624	0.93192414718496	0.255760100185118	0.294930633364325
"99"	235	-1.01403299967062	-0.0104712998673983	0.0200407508836523	1.03407375055427	0.247133780930158	0.987963729678094	0.971740293037839	0.122215775660166
"100"	238	0.26662866324926	0.513678692746062	0.948726007619778	0.68209734437052	0.754259695074773	0.448558203319677	0.15313494093263	0.200935179516042
"101"	240	-0.459953244464656	2.34910505970136	-1.1249295480579	-0.664976303592858	0.700774177333391	0.0314819502931532	0.306066878789742	0.160626972585922
"102"	241	-0.183873147485302	-0.44183275227904	-0.183873147485303	-1.18113088609151e-15	0.791364081143521	0.446181380760161	0.712663255742084	0.999999999999998
"103"	243	1.30868375841737	-0.656779536390235	0.99852883011139	-0.310154928305988	0.123844167699592	0.33510156704197	0.062513074302021	0.638503339148308
"104"	244	-0.130855117224171	0.677398823594393	0.0822380982369781	0.213093215461131	0.881808729522891	0.350658081952155	0.898439225724249	0.722276838167902
"105"	246	2.23656851275951	-1.20146962981329	0.758466646683442	-1.47810186607605	0.0241195894630808	0.164023129792641	0.172600069609192	0.0718526282057562
"106"	248	19.8297494314063	-0.454736157114946	20.7331226050997	-0.096626830045386	0.987344354008532	0.449943951312142	0.991974067398856	0.857731175129258
"107"	249	0.0729552342739537	-0.0923733201310252	0.497838428239131	0.424883193965205	0.964117822375922	0.941621578542456	0.627385905194623	0.735191934053463
"108"	250	3.07947019326803	-1.51412773262978	2.62926919131846	-0.450200989182564	0.0552577043180915	0.183417595592222	0.0192270288873576	0.695108695266514
"109"	251	-4.43091651714078e-06	-2.69276948487552e-20	-6.64049153876056e-10	-7.86506222187199e-09	0.999999999971381	1	0.999999999999994	0.999999999999929
"110"	252	2.43361333987343	1.55270282040346e-08	-16.5230172713584	-17.9566305986434	0.999662919778171	0.999999999997849	0.996845382367264	0.994041934020853
"111"	253	1.11685319510389e-08	-2.69095929442467e-23	-8.0702906319007e-10	3.13014547820538e-09	0.999999999999928	1	0.999999999999992	0.999999999999973
"112"	254	1.07428011638853	0.213574100297986	0.802346400904895	-0.271933690044816	0.563414058627706	0.882444554413001	0.575713589700101	0.818325857422215
"113"	255	0.324353452671924	0.201739642651057	1.15470175474535	0.830348302073428	0.755838786445424	0.785084167891862	0.103707319550383	0.277422135276257
"114"	259	17.9360295477106	0.133531392624522	19.7934798960188	0.85745023183965	0.995513180098516	0.91588005216689	0.996996770465295	0.493223741697789
"115"	260	1.22072066162659	-1.24319351747865	0.401010757758783	-0.819709903867808	0.105355276993057	0.0510727885022825	0.404638246077065	0.15773206109626
"116"	261	1.90452492042436	1.24680968828812e-08	-16.996535829659	-17.9010607643438	0.999522628089368	0.999999999996875	0.996175708308864	0.993913695175637
"117"	262	-0.743538622806663	0.446287100435653	-0.297251522371007	0.446287100435652	0.267246624154764	0.415180275246125	0.530124859926662	0.346774988428076
"118"	263	1.57801827059052	-0.795426029677864	1.21924027645673	-0.358777994133795	0.0537855723388361	0.235998267897941	0.0316301241745688	0.54285490571024
"119"	264	-0.485507815781581	0.377294231141465	0.0487901641694192	0.534297979950995	0.530745993649952	0.571947995958104	0.923231220829628	0.361960512175177
"120"	265	0.504805047869372	-0.995427964317839	-1.04145386925033	-1.54625892269752	0.708636204158201	0.431579085015054	0.200317841430094	0.151707956483663
"121"	266	0.385424357202045	1.08570888383227	0.223143551291598	-0.162280805910449	0.655072610633351	0.130393037733012	0.736173906819475	0.76915068742526
"122"	267	-1.45123864407854	1.58045037555855	-0.50677703523991	0.944461608838633	0.0421506967616431	0.00921245399944474	0.295550099673394	0.0718732692763438
"123"	269	0.216424194336372	0.0689928714869398	0.787874439915829	0.57145024557946	0.77971529392049	0.911883618895936	0.165998267300706	0.276053371919496
"124"	270	-0.244799747257497	0.74379091337648	-0.445470442719648	-0.200670694929364	0.744436580081602	0.239834229958794	0.410484139125351	0.69987486971209
"125"	271	0.766478453645474	-0.0560894666510369	1.4816045409242	0.715126087280631	0.400580652786097	0.935432966221894	0.0120940675923608	0.30341151211118
"126"	272	1.164588725556	-1.41981705315572	0.833814510050059	-0.330774215505946	0.161810795989829	0.0494456133809701	0.169353905499091	0.561670942635026
"127"	273	-0.283575290633919	2.0918640616784	0.527354925582415	0.810930216214422	0.770845828667344	0.00608342003803504	0.508696486728296	0.145982132287335
"128"	274	1.82635080572977	-0.0833816089390038	0.958850346292947	-0.867500567704702	0.320046620345725	0.953934647815802	0.504108563754119	0.449146218731929
"129"	275	0.457931292290146	2.59983636628732	-0.274436845701736	-0.732367893713165	0.724304911626205	0.0205053529712248	0.815993669911625	0.177893306913981
"130"	276	-1.73698281729332	1.59760345478638	-1.6899767749174	0.0470060423754092	0.15822935710713	0.1587351512703	0.12086732860342	0.934616379803062
"131"	277	-0.307884779769297	-0.336472236621215	-0.127833370416615	0.180051408259414	0.662118474256733	0.5713107483961	0.800228258638431	0.713911507150982
"132"	278	0.620651678521604	-0.479573080261885	1.17272026082162	0.552068582300027	0.427656120746917	0.478491740774734	0.00807056570854949	0.392180068813804
"133"	279	3.16618289242793	0.424883193965261	2.17124903323466	-0.994933859193233	0.0149416782730114	0.582479146330351	0.0574101430701263	0.109629990720559
"134"	280	-0.122084958599143	0.616186139423817	0.518793793415049	0.640878751996866	0.905063374871293	0.440764932151515	0.503433919776283	0.337567125055561
"135"	281	-1.16823177142344	2.19722442581379	-0.909370137507154	0.2588616339173	0.351372603665568	0.0512352798930104	0.411296167197943	0.660060594623724
"136"	282	0.563210758853678	1.08091271156832	-0.559615787935025	-1.12282650249399	0.688541783799093	0.391076904806217	0.623735523406322	0.17103391670288
"137"	283	0.875009055924768	1.85629799036292	1.50407737979769	0.629068323872925	0.289059247941171	0.00460302823445713	0.00836864180088663	0.291604409931448
"138"	284	0.17505117518509	0.197825743329918	0.115831815525117	-0.0592193590548743	0.817518907876334	0.759395989281726	0.847264695983801	0.898115304959232
"139"	285	-15.1320813091962	19.2592156942413	-17.1320813269778	9.95846618761366e-16	0.990032115672043	0.98731366986296	0.995848266972049	0.999999999999999
"140"	286	17.6201583712403	-16.4750260669373	1.09861228866805	-17.5215460826866	0.993595574860088	0.994011788757238	0.444076886880373	0.996137232166868
"141"	288	-0.458953793057885	-0.128832871842964	0.308301359654384	0.767255152712268	0.5804913578316	0.846820858542964	0.589781205919886	0.20262782347488
"142"	289	-1.41894513088972	1.09861228866514	-0.85441532815483	0.564529802734895	0.0722023849205945	0.104640952275193	0.0537845727958585	0.387431783549113
"143"	290	-0.329052168487256	0.51445539181939	-0.0344014267173366	0.294650741769914	0.716033673203603	0.500964578335993	0.955471928591118	0.656407782778455
"144"	291	-0.604736223197209	1.77885606435131	-0.0180185054844536	0.586717717712762	0.494584904090631	0.0163382625850377	0.980143882961412	0.24964368489055
"145"	292	17.4876959259732	1.11696142733631	19.1681732661074	-0.31952267830878	0.989222616940953	0.21202622275916	0.995654115943604	0.595318030181095
"146"	293	1.99243016129953	-0.980829252987393	1.25049281659449	-0.741937344705041	0.149628725258504	0.401877657968028	0.120635397016297	0.509150014688613
"147"	294	-0.0723206613313742	18.5703362279778	1.18744939128454e-10	0.0723206385895834	0.99999119042203	0.997317912227693	0.999999999999999	0.954016451482486
"148"	296	-0.0202132687807758	0.526093095894161	-0.340759488630942	-0.320546219850164	0.978621312061237	0.410201948313922	0.514632700832138	0.555420327176592
"149"	298	3.07771218070148	-1.07880966137191	1.98706822154881	-1.0906441190189	0.0677198724627115	0.393555214027788	0.1133399397127	0.331967940381322
"150"	299	-15.6793633242567	17.9566306092665	-17.6148247885647	0.064538521480205	0.993522999630868	0.992582305759163	0.997323092410499	0.921773506070225
"151"	300	1.35385908536195	-0.693147180559983	1.17865499633681	-0.175204087537312	0.18817394111846	0.380611827885666	0.101899896089173	0.811401669764815
"152"	301	-0.834225782512846	1.51412773262978	0.510825620072946	1.34505140258579	0.355446523564357	0.0306925682359878	0.464012045457043	0.0189069882265997
"153"	302	-1.33553797949256	-0.0363676441708736	0.259511195485078	1.59504917497763	0.0975919845773458	0.955177028087264	0.555377833491147	0.0182068504065732
"154"	303	3.82864139648896	-0.980829253011723	2.32456399971268	-1.50407739427082	0.0153760841545382	0.397280042690545	0.0415920150034215	0.16874157551553
"155"	305	4.62278119912872e-06	-1.19846909965296e-20	5.32970234914106e-10	-2.04976883075556e-07	0.999999999970487	1	0.999999999999995	0.999999999998269
"156"	308	0.607662521423868	2.21417413565	0.302280871872694	-0.30538164955118	0.546975062069414	0.00846382589713942	0.725289443403886	0.562395575796237
"157"	311	2.6165844737628	0.223143551314206	1.77405989212826	-0.842524581634034	0.0145311986501652	0.764591144117401	0.0501668717302571	0.13996375567345
"158"	312	1.24983056432331	-0.897941590700511	-0.352686902596403	-1.60251746708407	0.335717684420307	0.453388920463513	0.607180615255318	0.145987140013497
"159"	313	20.7584036114235	-1.55334844578306	20.7331226052629	-1.02528101558236	0.987583404321577	0.02500729708181	0.992477932633147	0.0990150440203361
"160"	314	4.25732685585942	-1.31218638896133	1.77575910734176	-2.48156774851765	0.00018085321054856	0.157051298152956	0.0301508434040046	0.00165135897581218
"161"	315	-0.868161316526337	1.46040233177602	-0.863046215859573	0.00511510066676472	0.325036988688043	0.0582708043251361	0.201228018042619	0.992809620511684
"162"	316	1.39185919381078	1.54044504094578	1.33123457199459	-0.0606246218161842	0.0928999064381911	0.0159741371057884	0.0232714862286068	0.917423843815999
"163"	317	-15.4547743978007	16.7328551742803	-17.3175732966566	0.137201113718144	0.993615774235637	0.993087822048959	0.997368265300178	0.913201506293491
"164"	318	-7.05826628749293e-09	1.33170923015139e-23	-1.25256651070164e-09	1.92846016144137e-07	0.999999999999956	1	0.99999999999999	0.999999999998144
"165"	319	1.05416052273118	0.938269638592686	0.466373857829053	-0.587786664904024	0.355291305491899	0.308547089330669	0.622025364601359	0.356015033826051
"166"	320	1.38469307975483	0.446287102626507	0.732367893715138	-0.652325186039689	0.0754550580339449	0.478109589593533	0.217419690427091	0.195695701813842
"167"	321	1.67509188242068	0.287682072451778	1.851182889464	0.176091007010941	0.0406893798409016	0.65810900860299	0.001006500494473	0.766939897015635
"168"	322	-0.756806967018823	-0.0842603436177386	-0.259511195485077	0.497295771533743	0.32983697162098	0.896773120800538	0.665641294479088	0.31262518767999
"169"	323	37.5825197049441	-18.7743091018579	19.7743090696883	-17.8082105953533	0.994463626256953	0.996953811016572	0.995784595728982	0.995236141206655
"170"	324	0.150021286489127	-0.733969175082678	0.589387946270125	0.439366659780998	0.867644418378966	0.352554041669681	0.336392634895555	0.505051385145658
"171"	325	-2.05946656073556e-07	-9.95734269328998e-22	1.9663222890758e-07	-4.4031106654587e-06	0.99999999999862	1	0.999999999998074	0.999999999959565
"172"	326	0.940007258488894	-1.18846861778739	-0.0800427076735355	-1.02004996616243	0.188889164719869	0.0502810191571324	0.859418614492935	0.0658984406153881
"173"	327	-16.4315672060251	16.0811618751	-16.6393290994688	0.79223808320406	0.991712715323183	0.991889435195184	0.994909894103521	0.441717747176284
"174"	328	-0.319731686563179	3.48507886564201	-0.246400413477656	0.0733312730720019	0.806704808734428	0.00198956087497261	0.834012145491732	0.897656020277378
"175"	329	0.39118901945772	0.944461608840652	0.883665504555318	0.492476485097591	0.598328383751275	0.123991044102764	0.0483840848097891	0.405838803264111
"176"	330	-1.53115643304159	0.56884946388078	-1.2387010818372	0.292455351204387	0.0459338566830846	0.378705759208324	0.0217400845849999	0.591587695109867
