"subjID" "Trial" "level1_choice" "level2_choice" "reward" "transition" "Stay" "PrReward" "PrTransition" "RT1" "RT2"
"157" 185 1 3 0 -1 1 1 1 227 227
"157" 186 1 3 1 -1 1 0 -1 46 236
"157" 187 1 3 1 -1 1 1 -1 216 260
"157" 188 1 3 0 -1 1 1 -1 287 188
"157" 189 1 3 1 -1 1 0 -1 73 162
"157" 190 1 3 0 -1 1 1 -1 235 287
"157" 191 2 4 0 1 0 0 -1 431 255
"157" 192 2 1 0 -1 1 0 1 192 263
"157" 193 1 1 1 1 0 0 -1 203 202
"157" 194 1 3 0 -1 1 1 1 197 364
"157" 195 1 1 1 1 1 0 -1 101 197
"157" 196 1 1 1 1 1 1 1 302 237
"157" 197 1 1 0 1 1 1 1 195 188
"157" 198 1 1 0 1 1 0 1 192 228
"157" 199 1 1 0 1 1 0 1 229 171
"157" 200 1 2 1 1 1 0 1 338 211
"158" 1 1 1 1 1 NA NA NA 1445 1225
"158" 2 1 1 1 1 1 1 1 642 492
"158" 5 1 1 1 1 1 1 1 491 164
"158" 6 1 3 0 -1 1 1 1 432 512
"158" 7 1 1 0 1 1 0 -1 432 709
"158" 8 1 1 1 1 1 0 1 416 498
"158" 9 1 4 0 -1 1 1 1 441 477
"158" 10 1 1 0 1 1 0 -1 644 581
"158" 11 1 4 0 -1 1 0 1 412 850
"158" 12 1 4 0 -1 1 0 -1 415 1102
"158" 13 1 3 1 -1 1 0 -1 361 1097
"158" 14 1 1 1 1 1 1 -1 507 640
"158" 15 1 1 1 1 1 1 1 542 1163
"158" 16 1 4 1 -1 1 1 1 491 1163
"158" 17 1 1 0 1 1 1 -1 486 990
"158" 18 1 1 1 1 1 0 1 458 673
"158" 19 1 1 1 1 1 1 1 484 832
"158" 20 1 1 1 1 1 1 1 525 1254
"158" 21 1 1 0 1 1 1 1 1335 900
"158" 22 1 3 1 -1 1 0 1 317 641
"158" 23 1 4 0 -1 1 1 -1 346 503
"158" 24 1 1 0 1 1 0 -1 413 499
"158" 25 1 3 1 -1 1 0 1 360 1225
"158" 26 1 1 0 1 1 1 -1 461 538
"158" 29 1 4 1 -1 1 1 -1 322 715
"158" 30 1 3 1 -1 1 1 -1 339 718
"158" 31 1 1 1 1 1 1 -1 672 455
"158" 32 1 2 0 1 1 1 1 298 628
"158" 33 1 4 1 -1 1 0 1 359 486
"158" 34 1 1 0 1 1 1 -1 460 891
"158" 35 1 1 0 1 1 0 1 305 722
"158" 36 1 4 0 -1 1 0 1 313 649
"158" 37 1 1 1 1 1 0 -1 366 423
"158" 38 1 1 0 1 1 1 1 383 592
"158" 39 1 1 0 1 1 0 1 469 541
"158" 40 1 1 0 1 1 0 1 634 590
"158" 41 1 1 1 1 1 0 1 401 849
"158" 42 1 1 1 1 1 1 1 464 625
"158" 43 1 1 1 1 1 1 1 564 712
"158" 44 1 1 0 1 1 1 1 608 785
"158" 45 1 3 0 -1 1 0 1 323 1059
"158" 46 1 4 1 -1 1 0 -1 685 621
"158" 47 2 2 0 -1 0 1 -1 601 785
"158" 48 2 3 1 1 1 0 -1 531 814
"158" 49 1 1 0 1 0 1 1 371 652
"158" 50 1 4 0 -1 1 0 1 308 653
"158" 51 1 1 1 1 1 0 -1 357 477
"158" 52 1 2 0 1 1 1 1 355 1485
"158" 53 1 1 1 1 1 0 1 488 458
"158" 54 1 1 1 1 1 1 1 498 506
"158" 55 2 2 1 -1 0 1 1 659 752
"158" 56 1 4 1 -1 0 1 -1 632 699
"158" 57 1 2 0 1 1 1 -1 447 466
"158" 58 1 2 1 1 1 0 1 410 569
"158" 59 1 1 0 1 1 1 1 440 644
"158" 60 1 1 1 1 1 0 1 501 474
"158" 61 1 1 1 1 1 1 1 404 546
"158" 62 1 4 0 -1 1 1 1 512 656
"158" 63 1 2 1 1 1 0 -1 341 355
"158" 64 1 4 1 -1 1 1 1 350 1264
"158" 65 1 1 0 1 1 1 -1 582 670
"158" 66 1 2 1 1 1 0 1 294 444
"158" 67 1 3 1 -1 1 1 1 415 1309
"158" 68 1 1 1 1 1 1 -1 624 590
"158" 69 1 3 1 -1 1 1 1 470 792
"158" 70 1 2 1 1 1 1 -1 391 940
"158" 71 1 2 0 1 1 1 1 484 516
"158" 72 1 1 0 1 1 0 1 335 574
"158" 73 1 1 0 1 1 0 1 661 494
"158" 74 1 1 0 1 1 0 1 393 426
"158" 75 1 3 1 -1 1 0 1 503 769
"158" 76 1 4 1 -1 1 1 -1 369 608
"158" 77 1 1 1 1 1 1 -1 377 438
"158" 78 1 2 1 1 1 1 1 462 447
"158" 79 1 4 1 -1 1 1 1 360 584
"158" 80 1 2 0 1 1 1 -1 439 496
"158" 81 1 2 0 1 1 0 1 336 558
"158" 82 1 2 0 1 1 0 1 368 419
"158" 83 1 3 0 -1 1 0 1 364 509
"158" 84 1 4 1 -1 1 0 -1 327 771
"158" 85 1 3 0 -1 1 1 -1 379 897
"158" 86 1 4 1 -1 1 0 -1 434 858
"158" 87 1 1 1 1 1 1 -1 464 553
"158" 88 1 4 1 -1 1 1 1 524 576
"158" 89 1 1 1 1 1 1 -1 451 800
"158" 90 1 1 0 1 1 1 1 520 454
"158" 91 1 2 0 1 1 0 1 444 531
"158" 92 1 4 0 -1 1 0 1 348 636
"158" 93 1 3 0 -1 1 0 -1 306 816
"158" 94 1 4 1 -1 1 0 -1 276 537
"158" 95 1 1 1 1 1 1 -1 441 692
"158" 96 1 1 0 1 1 1 1 687 512
"158" 97 1 4 0 -1 1 0 1 336 438
"158" 98 1 1 0 1 1 0 -1 290 473
"158" 99 1 3 0 -1 1 0 1 320 608
"158" 100 1 1 1 1 1 0 -1 22 780
"158" 101 1 1 0 1 1 1 1 353 535
"158" 102 1 1 1 1 1 0 1 345 598
"158" 103 1 2 1 1 1 1 1 481 692
"158" 104 1 4 1 -1 1 1 1 421 616
"158" 105 1 3 0 -1 1 1 -1 336 760
"158" 106 1 1 1 1 1 0 -1 367 638
"158" 107 1 1 0 1 1 1 1 390 415
"158" 108 1 1 1 1 1 0 1 298 702
"158" 109 1 1 0 1 1 1 1 295 548
"158" 110 1 2 0 1 1 0 1 279 463
"158" 111 1 1 0 1 1 0 1 290 434
"158" 112 1 1 0 1 1 0 1 307 865
"158" 113 1 3 1 -1 1 0 1 458 630
"158" 114 1 1 0 1 1 1 -1 285 525
"158" 115 1 3 1 -1 1 0 1 454 868
"158" 116 1 2 1 1 1 1 -1 447 442
"158" 117 1 3 0 -1 1 1 1 372 626
"158" 118 1 2 0 1 1 0 -1 293 580
"158" 119 1 1 0 1 1 0 1 419 455
"158" 120 1 1 1 1 1 0 1 372 362
"158" 121 1 3 0 -1 1 1 1 489 444
"158" 122 1 1 0 1 1 0 -1 357 566
"158" 123 1 1 1 1 1 0 1 343 434
"158" 124 1 2 0 1 1 1 1 283 618
"158" 125 1 1 0 1 1 0 1 256 536
"158" 126 1 1 0 1 1 0 1 249 781
"158" 127 1 1 0 1 1 0 1 240 733
"158" 128 1 1 1 1 1 0 1 367 715
"158" 129 1 1 1 1 1 1 1 1498 1331
"158" 130 1 1 1 1 1 1 1 590 860
"158" 131 1 1 1 1 1 1 1 476 717
"158" 132 1 2 0 1 1 1 1 479 826
"158" 133 1 1 1 1 1 0 1 292 594
"158" 134 1 1 1 1 1 1 1 380 526
"158" 135 1 4 1 -1 1 1 1 635 510
"158" 136 1 3 0 -1 1 1 -1 597 938
"158" 137 1 1 1 1 1 0 -1 466 551
"158" 138 1 1 1 1 1 1 1 470 639
"158" 139 1 1 1 1 1 1 1 816 685
"158" 140 2 3 0 1 0 1 1 468 941
"158" 141 1 4 1 -1 0 0 1 591 527
"158" 142 1 3 0 -1 1 1 -1 533 895
"158" 143 1 1 0 1 1 0 -1 473 554
"158" 144 1 2 0 1 1 0 1 328 474
"158" 145 1 2 1 1 1 0 1 298 263
"158" 146 1 2 0 1 1 1 1 455 416
"158" 147 1 2 1 1 1 0 1 347 394
"158" 148 1 2 0 1 1 1 1 338 279
"158" 149 1 1 0 1 1 0 1 285 297
"158" 150 1 4 1 -1 1 0 1 335 757
"158" 151 1 1 0 1 1 1 -1 391 490
"158" 152 1 1 0 1 1 0 1 470 381
"158" 153 1 2 0 1 1 0 1 315 286
"158" 154 1 1 1 1 1 0 1 401 698
"158" 155 1 1 1 1 1 1 1 516 582
"158" 156 2 4 1 1 0 1 1 786 489
"158" 157 1 4 1 -1 0 1 1 325 636
"158" 158 1 2 0 1 1 1 -1 705 1038
"158" 159 1 4 1 -1 1 0 1 344 699
"158" 160 1 3 0 -1 1 1 -1 518 1074
"158" 161 1 2 1 1 1 0 -1 286 590
"158" 162 1 1 1 1 1 1 1 339 410
"158" 163 1 2 0 1 1 1 1 395 368
"158" 164 1 2 1 1 1 0 1 450 472
"158" 165 1 3 0 -1 1 1 1 458 423
"158" 166 1 4 1 -1 1 0 -1 306 634
"158" 167 1 2 1 1 1 1 -1 359 381
"158" 168 1 1 1 1 1 1 1 344 402
"158" 169 1 1 1 1 1 1 1 319 656
"158" 170 1 3 0 -1 1 1 1 435 866
"158" 171 1 1 0 1 1 0 -1 326 430
"158" 172 1 1 0 1 1 0 1 365 791
"158" 173 1 1 1 1 1 0 1 375 415
"158" 174 1 1 0 1 1 1 1 373 487
"158" 175 1 1 1 1 1 0 1 285 491
"158" 176 1 4 1 -1 1 1 1 288 717
"158" 177 1 1 1 1 1 1 -1 347 387
"158" 178 1 2 1 1 1 1 1 391 477
"158" 179 1 1 0 1 1 1 1 339 495
"158" 180 1 1 1 1 1 0 1 342 444
"158" 181 1 1 0 1 1 1 1 353 524
"158" 182 1 2 0 1 1 0 1 252 510
"158" 183 1 1 0 1 1 0 1 364 477
"158" 184 1 1 0 1 1 0 1 260 415
"158" 185 1 1 0 1 1 0 1 216 443
"158" 186 1 1 1 1 1 0 1 102 396
"158" 187 1 1 0 1 1 1 1 280 474
"158" 188 1 2 0 1 1 0 1 371 488
"158" 189 1 1 0 1 1 0 1 249 497
"158" 190 1 4 1 -1 1 0 1 266 389
"158" 191 1 1 0 1 1 1 -1 328 492
"158" 192 1 3 1 -1 1 0 1 277 275
"158" 193 1 1 0 1 1 1 -1 363 471
"158" 194 1 1 0 1 1 0 1 661 471
"158" 195 1 1 1 1 1 0 1 270 327
"158" 196 1 1 1 1 1 1 1 321 446
"158" 197 1 2 0 1 1 1 1 336 338
"158" 198 1 4 1 -1 1 0 1 340 859
"158" 199 1 1 0 1 1 1 -1 403 808
"158" 200 1 1 0 1 1 0 1 330 243
"159" 1 1 3 1 -1 NA NA NA 432 665
"159" 2 2 2 1 -1 0 1 -1 779 703
"159" 3 1 3 1 -1 0 1 -1 443 565
"159" 4 2 2 1 -1 0 1 -1 594 773
"159" 5 1 2 0 1 0 1 -1 431 1013
"159" 6 2 4 0 1 0 0 1 780 1020
"159" 7 1 1 1 1 0 0 1 648 1237
"159" 8 2 2 1 -1 0 1 1 625 1098
"159" 9 2 3 0 1 1 1 -1 672 825
"159" 10 1 2 1 1 0 0 1 492 854
"159" 11 2 2 0 -1 0 1 1 637 774
"159" 12 2 2 0 -1 1 0 -1 399 528
"159" 13 2 3 0 1 1 0 -1 281 946
"159" 14 2 4 0 1 1 0 1 269 816
"159" 15 2 2 1 -1 1 0 1 224 863
"159" 16 1 1 0 1 0 1 -1 235 1008
"159" 17 2 3 1 1 0 0 1 474 772
"159" 18 2 2 0 -1 1 1 1 494 884
"159" 19 2 1 1 -1 1 0 -1 322 610
"159" 20 2 4 0 1 1 1 -1 492 1191
"159" 21 1 1 1 1 0 0 1 317 896
"159" 22 1 1 1 1 1 1 1 389 929
"159" 23 1 4 1 -1 1 1 1 270 672
"159" 24 1 1 0 1 1 1 -1 562 538
"159" 25 1 2 1 1 1 0 1 558 528
"159" 26 2 4 1 1 0 1 1 383 737
"159" 27 2 4 0 1 1 1 1 321 680
"159" 28 2 3 0 1 1 0 1 552 818
"159" 29 1 1 1 1 0 0 1 268 417
"159" 30 1 1 1 1 1 1 1 285 296
"159" 31 1 1 1 1 1 1 1 344 309
"159" 32 1 4 0 -1 1 1 1 376 993
"159" 33 1 1 0 1 1 0 -1 343 447
"159" 34 1 1 1 1 1 0 1 265 365
"159" 35 1 1 1 1 1 1 1 307 534
"159" 36 1 1 0 1 1 1 1 323 578
"159" 37 1 3 1 -1 1 0 1 377 655
"159" 38 2 4 0 1 0 1 -1 717 890
"159" 39 2 4 1 1 1 0 1 564 379
"159" 40 1 1 1 1 0 1 1 357 753
"159" 41 1 4 1 -1 1 1 1 306 1081
"159" 42 1 3 0 -1 1 1 -1 308 848
"159" 43 1 2 1 1 1 0 -1 295 723
"159" 44 1 4 1 -1 1 1 1 919 350
"159" 45 1 2 1 1 1 1 -1 443 792
"159" 46 1 2 0 1 1 1 1 318 459
"159" 47 1 3 1 -1 1 0 1 235 309
"159" 48 1 3 0 -1 1 1 -1 275 450
"159" 49 2 2 0 -1 0 0 -1 257 309
"159" 50 2 3 0 1 1 0 -1 275 675
"159" 51 2 4 0 1 1 0 1 328 345
"159" 52 1 1 1 1 0 0 1 270 377
"159" 53 1 1 0 1 1 1 1 255 293
"159" 54 1 1 1 1 1 0 1 208 310
"159" 55 1 1 1 1 1 1 1 237 424
"159" 56 1 1 1 1 1 1 1 276 895
"159" 57 1 1 0 1 1 1 1 359 714
"159" 58 1 1 1 1 1 0 1 229 320
"159" 59 1 1 0 1 1 1 1 264 508
"159" 60 1 3 0 -1 1 0 1 173 942
"159" 61 1 3 1 -1 1 0 -1 246 577
"159" 62 1 1 1 1 1 1 -1 271 264
"159" 63 1 3 0 -1 1 1 1 259 351
"159" 64 2 3 0 1 0 0 -1 351 1081
"159" 65 2 4 1 1 1 0 1 247 318
"159" 66 2 4 1 1 1 1 1 464 826
"159" 67 2 4 1 1 1 1 1 278 320
"159" 68 2 3 1 1 1 1 1 892 803
"159" 69 2 1 0 -1 1 1 1 245 392
"159" 70 2 3 0 1 1 0 -1 367 810
"159" 71 2 4 1 1 1 0 1 445 669
"159" 72 2 4 0 1 1 1 1 500 555
"159" 73 2 4 0 1 1 0 1 322 621
"159" 74 2 2 0 -1 1 0 1 276 810
"159" 75 1 1 1 1 0 0 -1 474 238
"159" 76 1 3 0 -1 1 1 1 307 481
"159" 77 1 4 0 -1 1 0 -1 264 428
"159" 78 1 2 0 1 1 0 -1 277 680
"159" 79 2 3 0 1 0 0 1 401 622
"159" 80 2 2 1 -1 1 0 1 426 846
"159" 81 2 3 1 1 1 1 -1 465 590
"159" 82 1 2 0 1 0 1 1 353 429
"159" 83 2 2 1 -1 0 0 1 237 850
"159" 84 2 3 1 1 1 1 -1 536 746
"159" 85 1 2 1 1 0 1 1 289 798
"159" 86 2 3 1 1 0 1 1 335 515
"159" 87 2 2 1 -1 1 1 1 299 400
"159" 88 1 2 1 1 0 1 -1 365 625
"159" 89 2 3 0 1 0 1 1 314 626
"159" 90 2 4 1 1 1 0 1 433 672
"159" 91 2 4 0 1 1 1 1 393 604
"159" 92 2 4 0 1 1 0 1 460 505
"159" 93 1 2 0 1 0 0 1 260 868
"159" 94 1 1 1 1 1 0 1 455 416
"159" 95 2 3 1 1 0 1 1 365 320
"159" 96 1 1 0 1 0 1 1 293 487
"159" 97 1 3 1 -1 1 0 1 345 460
"159" 98 2 3 1 1 0 1 -1 455 708
"159" 99 1 1 0 1 0 1 1 741 662
"159" 100 2 2 1 -1 0 0 1 392 552
"159" 101 1 2 1 1 0 1 -1 440 838
"159" 102 2 2 0 -1 0 1 1 724 488
"159" 103 1 2 0 1 0 0 -1 284 584
"159" 104 1 2 0 1 1 0 1 302 872
"159" 105 1 1 1 1 1 0 1 447 421
"159" 106 1 4 1 -1 1 1 1 436 798
"159" 107 1 4 0 -1 1 1 -1 734 722
"159" 108 1 4 1 -1 1 0 -1 279 643
"159" 109 1 3 1 -1 1 1 -1 392 960
"159" 110 1 4 0 -1 1 1 -1 473 728
"159" 111 1 3 1 -1 1 0 -1 269 541
"159" 112 1 2 0 1 1 1 -1 274 832
"159" 113 2 4 1 1 0 0 1 300 571
"159" 114 1 3 0 -1 0 1 1 512 834
"159" 115 2 4 0 1 0 0 -1 251 728
"159" 116 1 4 1 -1 0 0 1 382 715
"159" 117 2 3 0 1 0 1 -1 335 1020
"159" 118 1 4 0 -1 0 0 1 354 910
"159" 119 1 3 0 -1 1 0 -1 282 541
"159" 120 1 2 0 1 1 0 -1 304 1163
"159" 123 1 2 0 1 1 1 1 458 989
"159" 124 1 2 0 1 1 0 1 874 893
"159" 125 1 1 0 1 1 0 1 541 459
"159" 126 2 2 0 -1 0 0 1 332 354
"159" 127 2 4 1 1 1 0 -1 283 895
"159" 128 2 4 1 1 1 1 1 825 667
"159" 129 2 4 1 1 1 1 1 707 449
"159" 130 2 4 1 1 1 1 1 337 657
"159" 131 2 4 0 1 1 1 1 218 891
"159" 132 2 4 1 1 1 0 1 246 536
"159" 133 2 4 0 1 1 1 1 245 558
"159" 134 2 4 0 1 1 0 1 330 313
"159" 137 1 3 1 -1 1 1 -1 408 462
"159" 138 1 2 0 1 1 1 -1 309 878
"159" 139 1 2 1 1 1 0 1 260 1190
"159" 140 1 2 0 1 1 1 1 404 994
"159" 141 1 2 1 1 1 0 1 253 1179
"159" 142 1 2 0 1 1 1 1 292 636
"159" 143 1 2 1 1 1 0 1 313 974
"159" 144 1 2 1 1 1 1 1 302 536
"159" 145 1 3 1 -1 1 1 1 271 1166
"159" 146 2 3 1 1 0 1 -1 332 710
"159" 147 2 2 0 -1 1 1 1 621 733
"159" 148 1 2 0 1 0 0 -1 254 636
"159" 149 1 2 0 1 1 0 1 351 1017
"159" 150 1 1 1 1 1 0 1 298 701
"159" 151 1 1 0 1 1 1 1 327 373
"159" 152 2 2 1 -1 0 0 1 471 483
"159" 153 2 3 1 1 1 1 -1 353 942
"159" 154 2 2 0 -1 1 1 1 334 765
"159" 155 2 1 1 -1 1 0 -1 322 336
"159" 156 1 4 0 -1 0 1 -1 393 300
"159" 157 2 3 1 1 0 0 -1 245 557
"159" 158 2 3 0 1 1 1 1 273 569
"159" 159 2 4 1 1 1 0 1 224 334
"159" 160 2 2 1 -1 1 1 1 268 333
"159" 161 2 4 0 1 1 1 -1 294 376
"159" 162 1 4 0 -1 0 0 1 319 308
"159" 163 1 1 0 1 1 0 -1 251 328
"159" 164 2 3 1 1 0 0 1 313 444
"159" 165 2 3 0 1 1 1 1 339 508
"159" 166 2 4 1 1 1 0 1 253 467
"159" 167 2 4 0 1 1 1 1 295 325
"159" 168 2 3 0 1 1 0 1 267 317
"159" 169 1 2 0 1 0 0 1 339 627
"159" 170 1 1 0 1 1 0 1 237 230
"159" 171 2 1 1 -1 0 0 1 593 620
"159" 172 2 3 0 1 1 1 -1 311 431
"159" 173 2 3 0 1 1 0 1 365 473
"159" 174 2 4 0 1 1 0 1 292 335
"159" 175 2 3 0 1 1 0 1 833 626
"159" 176 1 2 1 1 0 0 1 230 369
"159" 177 1 2 0 1 1 1 1 356 638
"159" 178 1 2 0 1 1 0 1 238 332
"159" 179 2 3 1 1 0 0 1 345 323
"159" 180 2 3 1 1 1 1 1 362 496
"159" 181 2 3 1 1 1 1 1 369 926
"159" 182 2 4 0 1 1 1 1 310 868
"159" 183 2 1 1 -1 1 0 1 278 1110
"159" 184 2 1 1 -1 1 1 -1 348 337
"159" 185 2 1 1 -1 1 1 -1 200 646
"159" 186 2 3 0 1 1 1 -1 464 811
"159" 187 2 2 0 -1 1 0 1 307 676
"159" 188 2 1 1 -1 1 0 -1 278 431
"159" 189 2 3 0 1 1 1 -1 296 1038
"159" 190 2 3 0 1 1 0 1 276 609
"159" 191 2 4 0 1 1 0 1 352 274
"159" 192 1 2 1 1 0 0 1 519 296
"159" 193 1 2 1 1 1 1 1 358 407
"159" 194 1 2 0 1 1 1 1 988 318
"159" 195 2 3 0 1 0 0 1 299 251
"159" 196 1 2 1 1 0 0 1 275 702
"159" 197 1 2 0 1 1 1 1 343 807
"159" 198 1 4 1 -1 1 0 1 338 670
"159" 199 1 1 0 1 1 1 -1 254 540
"159" 200 1 2 1 1 1 0 1 426 574
"160" 1 1 1 1 1 NA NA NA 630 639
"160" 2 2 4 1 1 0 1 1 617 492
"160" 3 2 2 0 -1 1 1 1 455 489
"160" 4 2 4 1 1 1 0 -1 395 395
"160" 5 2 3 0 1 1 1 1 379 452
"160" 6 1 1 1 1 0 0 1 380 702
"160" 7 1 1 1 1 1 1 1 577 416
"160" 8 1 1 1 1 1 1 1 280 528
"160" 9 1 1 1 1 1 1 1 265 354
"160" 10 1 1 1 1 1 1 1 386 570
"160" 11 1 1 1 1 1 1 1 407 637
"160" 12 1 4 1 -1 1 1 1 391 1138
"160" 13 1 1 0 1 1 1 -1 375 393
"160" 14 1 3 0 -1 1 0 1 288 422
"160" 15 1 4 0 -1 1 0 -1 371 677
"160" 16 1 1 1 1 1 0 -1 561 379
"160" 17 2 4 1 1 0 1 1 729 382
"160" 18 2 2 0 -1 1 1 1 334 374
"160" 19 2 1 1 -1 1 0 -1 404 721
"160" 20 1 3 1 -1 0 1 -1 363 886
"160" 21 1 1 1 1 1 1 -1 568 905
"160" 22 1 4 0 -1 1 1 1 692 823
"160" 23 1 1 0 1 1 0 -1 568 615
"160" 24 2 4 1 1 0 0 1 639 460
"160" 25 2 4 0 1 1 1 1 394 456
"160" 26 2 4 0 1 1 0 1 376 374
"160" 27 2 4 1 1 1 0 1 378 348
"160" 28 2 2 1 -1 1 1 1 335 434
"160" 29 1 3 1 -1 0 1 -1 295 416
"160" 30 1 3 1 -1 1 1 -1 360 306
"160" 33 2 2 0 -1 0 1 1 571 389
"160" 34 2 4 1 1 1 0 -1 431 413
"160" 35 1 1 0 1 0 1 1 358 1009
"160" 36 1 1 0 1 1 0 1 426 370
"160" 37 1 1 0 1 1 0 1 272 349
"160" 38 1 1 1 1 1 0 1 455 329
"160" 39 1 4 0 -1 1 1 1 1 414
"160" 40 1 3 0 -1 1 0 -1 264 339
"160" 41 1 2 0 1 1 0 -1 400 401
"160" 42 1 2 0 1 1 0 1 300 475
"160" 43 1 1 1 1 1 0 1 287 398
"160" 44 2 1 0 -1 0 1 1 273 568
"160" 45 2 4 0 1 1 0 -1 445 455
"160" 46 2 2 0 -1 1 0 1 1006 366
"160" 47 2 4 0 1 1 0 -1 342 567
"160" 48 1 1 0 1 0 0 1 322 345
"160" 49 1 1 1 1 1 0 1 360 553
"160" 50 1 4 1 -1 1 1 1 538 466
"160" 51 2 4 1 1 0 1 -1 508 882
"160" 52 1 1 1 1 0 1 1 334 454
"160" 53 1 1 1 1 1 1 1 327 311
"160" 54 2 4 1 1 0 1 1 584 534
"160" 55 2 4 1 1 1 1 1 356 437
"160" 56 1 1 1 1 0 1 1 239 467
"160" 57 1 1 0 1 1 1 1 272 399
"160" 58 1 1 0 1 1 0 1 269 372
"160" 59 2 4 0 1 0 0 1 227 468
"160" 60 2 1 1 -1 1 0 1 215 796
"160" 61 2 1 1 -1 1 1 -1 411 614
"160" 62 1 1 0 1 0 1 -1 349 570
"160" 63 1 3 1 -1 1 0 1 267 426
"160" 64 1 1 0 1 1 1 -1 308 293
"160" 65 1 3 1 -1 1 0 1 327 220
"160" 66 2 2 1 -1 0 1 -1 288 477
"160" 67 2 2 1 -1 1 1 -1 422 557
"160" 68 1 3 1 -1 0 1 -1 463 539
"160" 69 2 3 1 1 0 1 -1 335 433
"160" 70 2 4 1 1 1 1 1 410 273
"160" 71 2 4 1 1 1 1 1 212 333
"160" 72 2 2 0 -1 1 1 1 368 339
"160" 73 2 4 1 1 1 0 -1 236 404
"160" 74 1 1 0 1 0 1 1 408 428
"160" 75 1 1 0 1 1 0 1 437 495
"160" 76 1 3 0 -1 1 0 1 442 700
"160" 77 1 3 0 -1 1 0 -1 447 315
"160" 78 1 4 1 -1 1 0 -1 307 695
"160" 79 1 1 1 1 1 1 -1 515 768
"160" 80 2 4 1 1 0 1 1 600 487
"160" 81 2 4 0 1 1 1 1 438 451
"160" 82 2 4 1 1 1 0 1 334 413
"160" 83 2 3 1 1 1 1 1 535 296
"160" 84 2 4 1 1 1 1 1 313 396
"160" 85 2 3 0 1 1 1 1 477 575
"160" 86 2 4 1 1 1 0 1 383 350
"160" 87 2 4 1 1 1 1 1 466 405
"160" 88 1 1 1 1 0 1 1 450 637
"160" 89 2 4 0 1 0 1 1 322 552
"160" 90 2 4 1 1 1 0 1 238 545
"160" 91 2 4 1 1 1 1 1 308 504
"160" 92 2 1 1 -1 1 1 1 529 674
"160" 93 1 1 1 1 0 1 -1 523 333
"160" 94 1 1 1 1 1 1 1 300 491
"160" 95 2 4 0 1 0 1 1 387 556
"160" 96 2 1 0 -1 1 0 1 505 792
"160" 97 1 1 1 1 0 0 -1 294 334
"160" 98 1 1 0 1 1 1 1 413 483
"160" 99 1 1 1 1 1 0 1 397 326
"160" 100 2 4 1 1 0 1 1 211 389
"160" 101 1 1 1 1 0 1 1 233 582
"160" 102 2 4 1 1 0 1 1 329 518
"160" 103 1 1 0 1 0 1 1 444 442
"160" 104 1 1 0 1 1 0 1 240 371
"160" 105 1 1 0 1 1 0 1 417 386
"160" 106 1 1 0 1 1 0 1 298 388
"160" 107 1 1 0 1 1 0 1 312 484
"160" 108 2 4 0 1 0 0 1 320 330
"160" 109 2 4 0 1 1 0 1 345 378
"160" 110 2 4 1 1 1 0 1 349 387
"160" 111 2 4 1 1 1 1 1 258 277
"160" 112 2 1 1 -1 1 1 1 299 740
"160" 113 1 1 1 1 0 1 -1 162 453
"160" 114 1 1 0 1 1 1 1 273 357
"160" 115 1 3 1 -1 1 0 1 302 621
"160" 116 1 4 0 -1 1 1 -1 252 616
"160" 117 1 3 1 -1 1 0 -1 310 553
"160" 118 1 1 0 1 1 1 -1 308 739
"160" 119 1 2 0 1 1 0 1 536 555
"160" 120 1 1 0 1 1 0 1 315 389
"160" 121 1 1 0 1 1 0 1 599 332
"160" 122 2 2 1 -1 0 0 1 340 457
"160" 123 2 3 1 1 1 1 -1 400 679
"160" 124 2 4 0 1 1 1 1 510 228
"160" 125 2 4 0 1 1 0 1 256 301
"160" 126 2 3 1 1 1 0 1 432 300
"160" 127 2 1 0 -1 1 1 1 433 254
"160" 128 2 3 1 1 1 0 -1 335 1280
"160" 129 2 4 0 1 1 1 1 228 380
"160" 130 1 3 1 -1 0 0 1 447 409
"160" 131 1 2 1 1 1 1 -1 478 613
"160" 132 2 3 1 1 0 1 1 437 305
"160" 133 2 1 0 -1 1 1 1 438 925
"160" 134 2 3 0 1 1 0 -1 430 573
"160" 135 1 3 1 -1 0 0 1 504 325
"160" 136 1 1 0 1 1 1 -1 270 379
"160" 137 1 1 1 1 1 0 1 409 502
"160" 138 1 1 1 1 1 1 1 220 281
"160" 139 1 3 1 -1 1 1 1 348 710
"160" 140 1 3 1 -1 1 1 -1 587 323
"160" 141 1 1 0 1 1 1 -1 394 822
"160" 142 1 1 0 1 1 0 1 236 290
"160" 143 1 1 0 1 1 0 1 495 432
"160" 144 1 1 0 1 1 0 1 402 741
"160" 145 1 3 1 -1 1 0 1 545 644
"160" 146 2 2 1 -1 0 1 -1 239 253
"160" 147 2 2 1 -1 1 1 -1 343 342
"160" 148 2 2 0 -1 1 1 -1 316 472
"160" 149 2 4 0 1 1 0 -1 418 452
"160" 150 2 4 0 1 1 0 1 346 475
"160" 151 2 3 1 1 1 0 1 75 271
"160" 152 2 3 0 1 1 1 1 345 364
"160" 153 2 2 1 -1 1 0 1 460 597
"160" 154 1 1 0 1 0 1 -1 764 611
"160" 155 1 2 1 1 1 0 1 243 298
"160" 156 1 4 1 -1 1 1 1 343 265
"160" 157 2 4 1 1 0 1 -1 442 656
"160" 158 1 3 1 -1 0 1 1 527 528
