"subjID"	"UnRewRT1"	"RewRT1"	"<NA>"	"RareRT2"	"CommonRT2"	"dRT1"	"dRT2"
"146"	373.057471264368	411.018348623853	1319	665.9	551.729927007299	37.9608773594854	114.170072992701
"147"	358.187050359712	358.177606177606	498	582.266666666667	501.357142857143	-0.00944418210605136	80.9095238095238
"148"	354.682926829268	373.072072072072	734	830.509090909091	626.942446043165	18.3891452428037	203.566644865925
"150"	338.1	384.15503875969	795	553.928571428571	489.298507462687	46.0550387596899	64.6300639658849
"151"	308.936842105263	347.259615384615	1484	503.133333333333	471.257142857143	38.3227732793522	31.8761904761905
"152"	407.853658536585	388.175925925926	1339	663.178571428571	518.644444444444	-19.6777326106595	144.534126984127
"153"	344.989130434783	391.841584158416	1083	845.101694915254	577.296296296296	46.8524537236332	267.805398618958
"154"	338.362637362637	344.185185185185	670	303.65	311.178571428571	5.82254782254779	-7.52857142857147
"155"	380.855072463768	421.859504132231	515	471.741379310345	452.12030075188	41.0044316684633	19.6210785584651
"156"	346.779220779221	368.330578512397	431	668.474576271186	462.75	21.5513577331759	205.724576271186
"157"	260.567901234568	231.719298245614	326	294.796610169492	328.394160583942	-28.8486029889539	-33.59755041445
"158"	365.347368421053	469	1445	727.684210526316	580.489208633094	103.652631578947	147.195001893222
"159"	347.447916666667	407.060606060606	432	641.169491525424	632.240875912409	59.6126893939394	8.92861561301493
"160"	378.670454545455	389.807339449541	630	548.9	457.608695652174	11.1368849040867	91.291304347826
"161"	287.775280898876	182.462962962963	NA	304.745762711864	245.833333333333	-105.312317935913	58.9124293785311
"162"	292.113924050633	303.208333333333	NA	581.8	508.985611510791	11.0944092827004	72.8143884892086
"163"	478.046511627907	408.345132743363	647	798.15	622.121428571429	-69.7013788845441	176.028571428571
"164"	493.475609756098	466.035398230089	1003	764.813559322034	567.029197080292	-27.4402115260091	197.784362241742
"165"	483.094736842105	468.407766990291	1016	454.15	418.395683453237	-14.686969851814	35.7543165467626
"166"	344.641975308642	360.71186440678	772	543.616666666667	508.007142857143	16.0698890981377	35.6095238095238
"167"	450.670588235294	475.258064516129	NA	995.957446808511	896.778625954198	24.5874762808349	99.1788208543122
"168"	382.615384615385	411.898148148148	709	737.533333333333	599.392857142857	29.2827635327635	138.140476190476
"169"	446.510869565217	520.447619047619	1415	729.866666666667	626.347826086957	73.9367494824016	103.51884057971
"170"	356.177777777778	448.65	1244	572.321428571429	482.725925925926	92.4722222222222	89.5955026455026
"178"	409.252747252747	439.03	916	444.172413793103	422.619402985075	29.7772527472527	21.5530108080288
"180"	289.318181818182	335.792792792793	1192	761.966666666667	651.55	46.474610974611	110.416666666667
"181"	615.238095238095	791.658227848101	NA	913.153846153846	876.333333333333	176.420132610006	36.8205128205128
"182"	237.529411764706	278.870967741935	NA	383.406779661017	404.419117647059	41.3415559772296	-21.0123379860419
"183"	486.195652173913	534.084112149533	NA	572.779661016949	574.335714285714	47.8884599756197	-1.55605326876514
"184"	482.055555555556	506.754901960784	NA	948.454545454545	921.160583941606	24.6993464052288	27.2939615129396
"187"	312.655555555556	306.166666666667	597	437.716666666667	507.410071942446	-6.48888888888888	-69.6934052757794
"188"	231.11320754717	290.043010752688	470	587.366666666667	575.564285714286	58.9298032055184	11.802380952381
"189"	548.493827160494	611.025862068965	1119	802.372881355932	749.201438848921	62.5320349084716	53.1714425070114
"194"	227.328947368421	194.98	399	573.735849056604	555.08064516129	-32.3489473684211	18.6552038953134
"195"	467.674698795181	549.229885057471	NA	685.8125	536.852459016393	81.5551862622905	148.960040983607
"196"	349.304347826087	366.095238095238	NA	473.28813559322	435.260869565217	16.7908902691511	38.0272660280029
"197"	538.435897435897	501.663265306122	NA	660.830188679245	702.585365853659	-36.772632129775	-41.7551771744132
"199"	509.878048780488	544.490566037736	748	711.509090909091	610.60447761194	34.6125172572481	100.904613297151
"200"	427.113636363636	426.36036036036	689	449.933333333333	445.842857142857	-0.753276003276028	4.09047619047618
"201"	318.653846153846	372.280991735537	534	672.016666666667	582.692857142857	53.6271455816911	89.3238095238095
"203"	389.290322580645	441.594059405941	NA	567.137931034483	597.176470588235	52.3037368252954	-30.0385395537525
"204"	392.111111111111	403.405405405405	479	726.593220338983	725.768656716418	11.2942942942943	0.824563622565165
"205"	318.25	312.862595419847	722	739.666666666667	546.135714285714	-5.38740458015269	193.530952380952
"206"	344.096385542169	318.419642857143	NA	236.689655172414	203.686131386861	-25.6767426850258	33.0035237855525
"207"	310.022471910112	395.646464646465	NA	443.232142857143	349.977272727273	85.6239927363523	93.2548701298701
"208"	313.735632183908	318.5	606	519.416666666667	481.507142857143	4.76436781609198	37.9095238095238
"209"	355.769230769231	422.263636363636	1301	852.035087719298	658.371212121212	66.4944055944056	193.663875598086
"210"	515.818181818182	494.43023255814	370	739.186046511628	750.318181818182	-21.3879492600423	-11.132135306554
"211"	400.460784313725	425.132530120482	NA	426.563636363636	480.323076923077	24.6717458067565	-53.7594405594406
"212"	301.79012345679	439.461538461538	879	684.233333333333	624.453237410072	137.671415004748	59.7800959232615
"213"	205.168539325843	242.290909090909	NA	302.066666666667	277.021582733813	37.1223697650664	25.0450839328537
"214"	482.753086419753	377.974137931034	1281	456.75	413.434782608696	-104.778948488719	43.3152173913044
"217"	290.020408163265	367.653465346535	992	477.8	468.714285714286	77.6330571832693	9.08571428571429
"218"	416.428571428571	478.297520661157	546	563.066666666667	498.431654676259	61.8689492325856	64.6350119904077
"219"	469.10989010989	488.851851851852	716	710.583333333333	547.742857142857	19.7419617419617	162.840476190476
"220"	522.604938271605	568.76	NA	931.964285714286	913.752	46.155061728395	18.2122857142857
"222"	467.347826086957	473.875	475	888.344827586207	832.143884892086	6.5271739130435	56.2009426941205
"223"	438.875	544.48	919	639.741379310345	631.424460431655	105.605	8.31691887869022
"224"	416.049382716049	431.981981981982	906	774.931034482759	697.925925925926	15.9325992659326	77.0051085568326
"225"	338.010416666667	319.247524752475	844	673.881355932203	681.546762589928	-18.7628919141914	-7.6654066577247
"226"	336.827160493827	318.172413793103	1108	669.152542372881	531.863309352518	-18.6547467007237	137.289233020363
"227"	390.650602409639	431.137931034483	502	654.783333333333	480.164285714286	40.4873286248442	174.619047619048
"228"	407.645833333333	400.417475728155	717	650.9	573.892857142857	-7.22835760517796	77.0071428571429
"229"	687.776315789474	661.59375	NA	532.3	490.549180327869	-26.1825657894736	41.7508196721311
"230"	355.830985915493	386.155737704918	677	762.152542372881	648.955555555556	30.3247517894251	113.196986817326
"231"	283.5	290.109090909091	691	755.118644067797	672.864285714286	6.60909090909092	82.2543583535108
"232"	260.573170731707	280.055555555556	404	719.418181818182	596.264705882353	19.4823848238482	123.153475935829
"234"	418.923076923077	432.70297029703	NA	792.803571428571	802.654411764706	13.7798933739528	-9.85084033613441
"235"	353.260416666667	389.79797979798	NA	416.118644067797	495.830882352941	36.5375631313131	-79.7122382851446
"238"	509.348314606742	528.929411764706	NA	597.1	652.112903225806	19.5810971579643	-55.0129032258064
"240"	337.031914893617	376.029126213592	960	715.45	674.108695652174	38.9972113199752	41.3413043478262
"241"	385.838709677419	439.584905660377	797	644.733333333333	572.871428571429	53.746195982958	71.8619047619047
"243"	502.662337662338	567.538461538462	NA	603.896551724138	502.794117647059	64.8761238761239	101.102434077079
"244"	435.44	494.298245614035	996	940.913793103448	837.265151515152	58.8582456140351	103.648641588297
"246"	388.557142857143	446.172413793103	NA	530	515.821705426357	57.6152709359606	14.1782945736434
"248"	265.638888888889	306.591666666667	942	722.684210526316	430.382352941176	40.9527777777777	292.301857585139
"249"	501.35632183908	571.673267326733	NA	729.122807017544	742.641221374046	70.3169454876522	-13.5184143565019
"250"	395.793103448276	442.736363636364	387	725.610169491525	568.309352517986	46.9432601880878	157.30081697354
"251"	294.584415584416	358.050847457627	1002	747.372881355932	592.700729927007	63.4664318732115	154.672151428925
"252"	461.046153846154	491.857142857143	NA	812.0625	721.842592592593	30.810989010989	90.2199074074074
"253"	421.06976744186	501.63963963964	687	840.155172413793	807.585714285714	80.5698721977792	32.5694581280788
"254"	474.255555555556	555.117647058824	NA	498	529.902985074627	80.862091503268	-31.9029850746268
"255"	288.723684210526	304.642276422764	440	528.633333333333	442.042857142857	15.9185922122379	86.5904761904762
"259"	280.1625	300.495726495727	629	438.55	448.369565217391	20.3332264957265	-9.8195652173913
"260"	486.506849315069	486.2	NA	858.21568627451	762.136752136752	-0.306849315068519	96.0789341377576
"261"	414.524390243902	460.149122807018	640	772.98275862069	656.323741007194	45.6247325631151	116.659017613495
"262"	765.030303030303	750.397849462366	747	941.086206896552	959.207407407407	-14.6324535679374	-18.1212005108557
"263"	440.956043956044	374.752808988764	NA	534.245614035088	554.235772357724	-66.2032349672799	-19.9901583226359
"264"	528.777777777778	540.322580645161	NA	802.563636363636	728.75	11.5448028673835	73.8136363636364
"265"	646.157894736842	724.494252873563	NA	950.518518518518	851.3984375	78.3363581367212	99.1200810185185
"266"	394.831325301205	367.27619047619	1488	436.894736842105	469.787878787879	-27.5551348250143	-32.8931419457736
"267"	376.85393258427	432.836363636364	921	554.266666666667	561.342857142857	55.9824310520939	-7.0761904761905
"269"	561.659090909091	546.530612244898	NA	727.543859649123	626.852713178295	-15.1284786641929	100.691146470828
"270"	341.075268817204	429.689655172414	616	521.964285714286	572.976	88.6143863552095	-51.0117142857143
"271"	469.80487804878	472.313043478261	582	773.220338983051	659.043165467626	2.50816542948036	114.177173515425
"272"	294.79012345679	287.111111111111	441	344.220338983051	375.021428571429	-7.67901234567904	-30.8010895883777
"273"	403.69512195122	424.095652173913	744	656	625.826086956522	20.4005302226935	30.1739130434783
"274"	391.840909090909	383.979797979798	666	549.916666666667	479.25	-7.86111111111109	70.6666666666666
"275"	492.261904761905	542.403669724771	423	489.933333333333	493.126865671642	50.1417649628659	-3.19353233830844
"276"	461.05	542.029411764706	NA	530.955555555556	571.970873786408	80.9794117647058	-41.0153182308522
"277"	497.364583333333	567.34375	NA	979.120689655172	909.067164179104	69.9791666666667	70.053525476068
"278"	470.641025641026	463.74358974359	1309	790.637931034483	722.246376811594	-6.89743589743591	68.3915542228885
"279"	335.695652173913	332.209523809524	567	697.813559322034	566.848920863309	-3.48612836438923	130.964638458725
"280"	410.034482758621	450.524752475248	405	509.309090909091	542.05223880597	40.4902697166268	-32.7431478968793
"281"	426.840909090909	425.481132075472	1145	713.913793103448	632.678832116788	-1.35977701543737	81.23496098666
"282"	316.594936708861	330.203389830508	909	854.7	749.369565217391	13.6084531216477	105.330434782609
"283"	313.827160493827	329.136752136752	688	572.5	498.640287769784	15.309591642925	73.8597122302158
"284"	373.089108910891	374.024390243902	NA	809.259259259259	697.643410852713	0.935281333011346	111.615848406546
"285"	649.617283950617	522.504504504505	NA	701.396551724138	663.544776119403	-127.112779446113	37.8517756047349
"286"	386	386.165137614679	1184	461.586206896552	422.051851851852	0.165137614678883	39.5343550446999
"288"	206.529411764706	207.318181818182	NA	263.652173913043	246.345454545455	0.788770053475929	17.306719367589
"289"	460.253333333333	525.805084745763	1003	529.724137931035	549.154411764706	65.5517514124293	-19.4302738336713
"290"	567.088888888889	546.936170212766	997	599.527272727273	631.953846153846	-20.1527186761228	-32.4265734265734
"291"	321.505617977528	342.471698113208	853	613.050847457627	583	20.9660801356794	30.0508474576271
"292"	298.195402298851	307.354545454545	896	492.844827586207	425.692857142857	9.15914315569489	67.1519704433498
"293"	409.767123287671	439.212121212121	NA	566.530612244898	543.113821138211	29.44499792445	23.4167911066866
"294"	394.105263157895	430.347107438017	1122	894.186440677966	750.467625899281	36.2418442801218	143.718814778685
"296"	424.066666666667	468.63	974	765.350877192982	727.798507462687	44.5633333333333	37.5523697302959
"298"	412.767441860465	464.663366336634	698	861.421052631579	590.519083969466	51.8959244761685	270.901968662113
"299"	382.21875	392.300970873786	NA	624.016666666667	594.287769784173	10.0822208737864	29.728896882494
"300"	385.216494845361	401.848484848485	732	517.033333333333	478.985401459854	16.631990003124	38.0479318734793
"301"	502.443037974684	474.723404255319	1445	656.403846153846	582.090163934426	-27.7196337193644	74.31368221942
"302"	281.4	361.803418803419	NA	678.220338983051	571.398550724638	80.4034188034188	106.821788258413
"303"	479.386666666667	487.088709677419	1264	700.483333333333	628.642857142857	7.70204301075267	71.8404761904762
"305"	348.59756097561	363.649572649573	573	734.35	580.414285714286	15.0520116739629	153.935714285714
"308"	655.971428571429	675.136363636364	204	926.686274509804	799.807692307692	19.1649350649351	126.878582202112
"311"	337.598039215686	366.389473684211	354	695.220338983051	491.776978417266	28.7914344685242	203.443360565785
"312"	446.705882352941	501.056910569106	409	950.620689655172	624.902985074627	54.3510282161645	325.717704580546
"313"	416.054945054945	368.444444444444	501	509.1	361.828571428571	-47.6105006105006	147.271428571429
"314"	238.478260869565	169.010101010101	650	506.160714285714	346.352941176471	-69.4681598594642	159.807773109244
"315"	486.20253164557	511.965217391304	855	568.631578947368	596.021739130435	25.7626857457348	-27.3901601830663
"316"	325.843373493976	336.925925925926	NA	605.5	560.496296296296	11.08255243195	45.0037037037036
"317"	609.959459459459	594.508474576271	748	885.789473684211	897.676470588235	-15.4509848831883	-11.8869969040247
"318"	413.091836734694	467.633663366337	NA	491.016949152542	479.435714285714	54.5418266316428	11.5812348668281
"319"	424.696629213483	436.510416666667	NA	953.927272727273	880.638461538462	11.8137874531835	73.2888111888111
"320"	514.296703296703	503.741935483871	898	500.263157894737	494.921875	-10.5547678128323	5.34128289473682
"321"	501.707317073171	399.957894736842	NA	412.14	444.889763779528	-101.749422336329	-32.7497637795276
"322"	484.411111111111	485.846153846154	NA	501.56	559.754237288136	1.43504273504277	-58.1942372881356
"323"	545.037037037037	537.037735849057	NA	810.372093023256	825.111111111111	-7.99930118798045	-14.7390180878552
"324"	615.814285714286	551.070175438596	NA	893.555555555556	863.546153846154	-64.7441102756892	30.0094017094017
"325"	288.98	309.090909090909	1402	594.283333333333	543.357142857143	20.110909090909	50.9261904761904
"326"	437.602150537634	387.198113207547	1305	434.166666666667	460.521428571429	-50.4040373300872	-26.3547619047619
"327"	449.267326732673	511.370786516854	930	861.454545454545	612.919117647059	62.1034597841806	248.535427807487
"328"	352.848101265823	356.050847457627	NA	355.033333333333	360.63503649635	3.20274619180435	-5.60170316301702
"329"	345.679487179487	366.358333333333	472	562.1	483.625899280576	20.6788461538462	78.4741007194245
"330"	483.967032967033	504.488095238095	738	855.781818181818	847.801652892562	20.5210622710622	7.98016528925621
"331"	492.476744186047	419.946902654867	683	379.75	395.678571428571	-72.5298415311793	-15.9285714285714
"333"	235.529411764706	241.298245614035	1168	702.633333333333	432.107142857143	5.76883384932921	270.52619047619
"335"	424.782608695652	401.779661016949	713	732.2	713.045112781955	-23.002947678703	19.1548872180451
"336"	387.426829268293	409.787610619469	1113	818.724137931035	725.81884057971	22.3607813511763	92.9052973513244
"337"	669.988636363636	669.875	661	1100.57894736842	856.823529411765	-0.113636363636374	243.755417956656
"338"	556.455555555556	539.222222222222	749	582.767857142857	567.761194029851	-17.2333333333333	15.0066631130063
"339"	440.320987654321	482.716814159292	618	926.64406779661	819.029411764706	42.395826504971	107.614656031904
"341"	367.184782608696	431.650485436893	404	696.438596491228	609.654676258993	64.4657028281975	86.7839202322352
"342"	277.611111111111	313.587155963303	500	417.433333333333	407.942857142857	35.9760448521916	9.49047619047622
"343"	489.967741935484	634.48	474	872.140350877193	826.824817518248	144.512258064516	45.3155333589448
"344"	561.113402061856	583.453608247423	370	611.423728813559	542.75	22.340206185567	68.6737288135594
"345"	347.75	375.403846153846	NA	724.709090909091	591.308270676692	27.6538461538461	133.400820232399
"346"	471.139534883721	443.495327102804	471	466.293103448276	474.889705882353	-27.6442077809172	-8.59660243407706
"347"	520.089552238806	472.706896551724	720	795.277777777778	756.776923076923	-47.3826556870818	38.5008547008548
"348"	485.904255319149	477.939393939394	486	481.508474576271	446.014814814815	-7.96486137975501	35.4936597614563
"349"	462.791208791209	471.235294117647	671	918.745762711864	779.140740740741	8.44408532643826	139.605021971124
"350"	479.827160493827	398.64406779661	563	323.2	393.892857142857	-81.183092697217	-70.6928571428572
"353"	413.271739130435	399.136363636364	643	612.703703703704	587.543307086614	-14.1353754940712	25.1603966170895
"356"	376.253012048193	377.781818181818	443	577.473684210526	577	1.52880613362544	0.473684210526358
"357"	442.582089552239	416.268518518519	509	768.096153846154	668.266129032258	-26.3135710337203	99.8300248138958
"358"	396.489583333333	408.514563106796	655	622.016666666667	486.478571428571	12.0249797734628	135.538095238095
"359"	437.022727272727	504.142857142857	NA	629.185185185185	615.30303030303	67.1201298701299	13.882154882155
"360"	401.112244897959	414.25	793	410.40350877193	431.550724637681	13.1377551020408	-21.1472158657514
"362"	380.314606741573	438.535353535354	432	583.684210526316	568.992424242424	58.2207467937805	14.6917862838916
"363"	478.901234567901	568.699115044248	810	724.220338983051	596.830882352941	89.7978804763466	127.38945663011
"364"	268.414893617021	278.455445544554	1087	752.627118644068	574.313868613139	10.0405519275332	178.313250030929
"365"	216.225806451613	240.858490566038	1049	353.75	329.307142857143	24.6326841144248	24.4428571428571
"366"	372.445945945946	352.099173553719	NA	620.084745762712	441.772058823529	-20.3467723922269	178.312686939183
"367"	410.796296296296	426.677777777778	580	776.55	624.352517985611	15.8814814814815	152.197482014388
"368"	528.010526315789	535.663265306122	NA	516.526315789474	539.588235294118	7.65273899033298	-23.061919504644
"372"	556.4375	629.865853658537	682	845.116279069767	795.416666666667	73.4283536585366	49.6996124031008
"373"	273.539473684211	292.781512605042	1301	579	408.226277372263	19.2420389208315	170.773722627737
"374"	331.876543209877	407.155963302752	NA	944.793103448276	780.242424242424	75.2794200928757	164.550679205852
"375"	373.869565217391	391.563492063492	945	813.789473684211	658.611510791367	17.6939268461007	155.177962892844
"376"	450.764705882353	440.0625	435	776.64406779661	611.705035971223	-10.7022058823529	164.939031825387
"377"	355	377.953703703704	1124	658.592592592593	586.625954198473	22.9537037037037	71.9666383941193
"378"	336.7625	371.689075630252	341	581.75	506.335714285714	34.9265756302521	75.4142857142857
"379"	380.458823529412	432.009090909091	982	958.637931034483	710.224637681159	51.5502673796792	248.413293353323
"380"	307.431818181818	329.225225225225	NA	654.183333333333	505.568345323741	21.7934070434071	148.614988009592
"381"	446.409638554217	381.739130434783	612	540	487.294964028777	-64.6705081194343	52.705035971223
"382"	401.960396039604	419.489130434783	686	667.912280701754	632.70802919708	17.5287343951787	35.2042515046742
"383"	801.560975609756	832.40206185567	NA	1064.40740740741	996	30.8410862459141	68.4074074074074
