"subjID"	"a1"	"beta1"	"a2"	"beta2"	"pi"	"w"	"lambda"
110	0.513730965107887	2.23995600313481	0.115454088109335	1.82426540503751	1.02310803591161	0.523743197843315	0.986653962210864
111	0.749567315528639	5.25216422774127	0.163281428861088	3.61420536263778	1.34996029578319	0.512329328659327	0.985940175644175
114	0.938082225226374	5.71612023462017	0.0367781213510778	6.87051608223914	0.0553275599991083	0.282104933422603	0.987047693794021
116	0.105370395264123	4.89241469396558	0.618836105052889	1.76227112013049	1.40641194856556	0.474785151256758	0.986338765198445
117	0.883873066571186	4.81107125736418	0.6456068691972	2.09633997175212	0.296169492810426	0.439900899308978	0.987006816345625
119	0.887436844497936	4.11474236141147	0.174718346398683	2.32574362885601	0.858966697816701	0.408902502577234	0.986372205192755
120	0.922345832481115	6.15537291080442	0.021278343743144	5.60572819654602	0.0534652293397504	0.296596226000371	0.986628210303396
121	0.19018865246203	2.45807220204612	0.465603272331324	1.69441228647802	0.141905243559973	0.466799335299614	0.98657377000291
122	0.0115672744407103	18.5895907738056	0.0272231531820616	2.02931667851514	0.197569532465051	0.381870600725138	0.986503533452223
124	0.0749278028454607	3.9667805576689	0.0667220922928345	3.99281367459459	2.02879304908744	0.398967205582598	0.986178583122997
126	0.562452259972598	3.97790279255123	0.620305930558777	2.3808733259807	2.33211451647452	0.562586381644933	0.986657976938197
127	0.11840354143318	5.09666300407411	0.0568301914999404	4.02144350545556	1.01438556773085	0.450896841270415	0.986029488553803
128	0.41889530642339	3.79211807404849	0.492043132401993	1.75913502267606	3.00276343486635	0.471198044187124	0.986472761248607
129	0.162907442260178	3.04239375664187	0.0630917121827088	4.00883581033067	0.79629537633513	0.530305123359856	0.986338548637222
130	0.744996685385055	3.54260084000916	0.430801992091847	7.36403821922072	2.82896894160104	0.33434211165118	0.986807593257894
134	0.476929702805457	3.20420326508907	0.737112715483946	1.40497685107956	1.09484500314077	0.544835567781336	0.986579409569895
135	0.149199690346959	3.37827239970596	0.0550349942628609	2.91916092539059	0.129885331160198	0.542714209180644	0.986642600243401
138	0.596560850214684	5.8523613606777	0.0283161830182001	5.02357750033444	1.79726077461499	0.411597199294868	0.986644425320049
139	0.371566556681533	5.26475348311628	0.742485309866958	2.30610819372924	0.961129418916138	0.691513176899961	0.986541613760635
140	0.210065924037698	4.34934463283443	0.082866165195005	3.9329037426541	0.0317490252549678	0.546248370161964	0.986464599051594
142	0.143880907843204	2.84307453902967	0.816342044806596	1.77251801272657	3.53418224193482	0.501947603270713	0.986581365138488
143	0.392082427500997	7.95871225818476	0.599928531083476	2.75991699423392	1.2287300697322	0.659925765201925	0.986555352967962
144	0.96304421041254	5.91440722274817	0.0255853134816741	17.1442026793693	0.0762476656876896	0.332922730622649	0.986889754854793
146	0.67682386635023	4.26502781031645	0.211098401060005	3.1720181260766	0.954357059598699	0.515422694502823	0.986242027594098
148	0.230719676745624	2.6567261279566	0.247438464896488	2.10293033884861	1.23013374700579	0.468140896904973	0.98658355249845
150	0.0766805207963054	5.83545294053771	0.0534233337009746	9.38882705906793	3.14924015141157	0.427334087691435	0.986569458427252
151	0.551477812346755	5.0814158242031	0.0732943817715003	4.18958249601007	1.36064884385036	0.386259049654825	0.986718990977365
152	0.0463292827895588	9.72943990107941	0.080077050180828	4.18233654018263	1.12233062747449	0.419892299349729	0.986460560380997
153	0.070967505754762	5.20027258077235	0.683758063218273	4.50144782332333	1.32434600361391	0.269607226123603	0.986390456500991
154	0.952288637442097	3.94640926882879	0.208041868133746	2.48910956444057	0.527453024660164	0.322162143256034	0.987175761039028
156	0.37906883041512	8.67631359131755	0.213532869716079	6.89268532389046	1.65385218062976	0.347754266344575	0.986621951951392
159	0.492021214968626	3.25490516367644	0.31464924525875	1.52885570014662	0.683827769312204	0.370857087204928	0.986502794923936
160	0.0798481721316288	2.82551586800267	0.0464776352246526	4.14052167558884	0.852233837725347	0.511727756365769	0.986264326782439
161	0.538934246063665	1.84582458356228	0.118498522537522	2.06775675343781	0.655494474072497	0.482292161871383	0.986456785733951
165	0.960833109065997	4.12001022126561	0.114332637072023	1.92367487225742	0.670176400723511	0.352884479254522	0.986806268105085
