"subjID"	"a1"	"beta1"	"a2"	"beta2"	"pi"	"w"	"lambda"
110	0.341982831347037	2.69379991448972	0.187613522609587	1.56407651376588	0.954077874896963	0.439847739188115	0.987966391991003
111	0.789527589242075	4.87184378971475	0.162461121008304	3.52413369612102	1.42302618491728	0.444363849046055	0.988024408425869
114	0.940379781782266	6.24498126913077	0.0422968549742758	7.21861559972324	0.0471954714028953	0.238117236256888	0.988508904600105
116	0.21742442780506	4.8921932031567	0.413956059090768	2.875361248132	1.39758873721944	0.425448959130512	0.987994624876647
117	0.882048874525852	4.7549483454305	0.609319059249073	2.27563429725249	0.29736076419202	0.407150540293912	0.988491865519189
119	0.869128837476452	4.06699196009853	0.195083250605445	2.41443286447101	0.900788253901325	0.366021998607087	0.988170922364734
120	0.914897980986148	5.79918669036587	0.0225811717252831	4.70782999562938	0.0458553650803023	0.251139682357643	0.988454788454154
121	0.149086280509188	2.55737928836819	0.433622355019896	1.81274421774352	0.143677458471685	0.382497947158298	0.988173776038546
122	0.00746291409487068	22.3287155976458	0.0630910913369687	1.53343959076232	0.140174121264277	0.396098314074131	0.988093846340655
124	0.0455560854092641	4.10503958480601	0.0867847551553502	3.42214488978284	2.03199949957827	0.309395495366126	0.988102594882618
126	0.564486665143388	4.54997708607964	0.539353769243048	2.57885709812899	2.23496100660476	0.490291417551768	0.988397440068666
127	0.112765418529379	4.70218580585152	0.0553028985914716	4.04679845053121	1.08977324640894	0.398318066008312	0.987966180380589
128	0.377887768964076	3.83919510129068	0.51986736602933	1.68120859265785	2.99709230555074	0.433586076645911	0.98812822957003
129	0.101327006157437	3.59481647100367	0.0636850385505775	3.92913477418772	0.792392679735782	0.451445898828557	0.987921121686666
130	0.699000983689096	3.57398824745592	0.268015925309989	7.92070120339068	2.9344477369864	0.315206655222905	0.988183848595412
134	0.418303035668322	3.13070383331839	0.766255336083019	1.48611284924821	1.12868613039305	0.486010982936023	0.98822785077989
135	0.102481267212634	3.67530475032351	0.0631298939456994	2.83916042867011	0.122693128273347	0.47596677775183	0.988212776366849
138	0.591815832450661	5.55299611862046	0.0418650909272307	4.41186781702195	1.85871491938916	0.38533227331276	0.988383944378587
139	0.319843412684331	6.39842356317635	0.752897730637253	2.4111741223228	1.01388241133896	0.673106200463467	0.988397011758552
140	0.151478085013455	5.5155648806103	0.0943580904697306	3.57760897437257	0.0280307454694825	0.506234767867098	0.988254691030489
142	0.126671575527757	3.20046942489136	0.80725181183087	1.82719026117426	3.67150036798599	0.437046052781032	0.988143780661092
143	0.333543890259567	8.23048441394495	0.583395471835489	2.72356095663736	1.17715666448418	0.640711269231368	0.98824103371954
144	0.951241781541862	5.57356441871499	0.0225162530486378	13.7506504888041	0.0655973779002272	0.287983232177867	0.988294874847113
146	0.574255378928753	4.0346194366015	0.156717476685354	3.43936738400064	0.980297680960196	0.459715738418069	0.98828213019294
148	0.181063425414475	2.99504962783859	0.230444131807493	2.14850124894552	1.36526837592128	0.401785942047862	0.988252107051328
150	0.0515102918824479	5.52831496398816	0.0679963916218187	9.14697852987242	3.32258015762188	0.353224240328628	0.988115777229315
151	0.515414702293122	5.09084809363046	0.0696580685877332	3.93759203906939	1.36102719544901	0.377508944774853	0.987943153064544
152	0.0544754774930984	12.638694716019	0.0989664099543011	4.36319924845026	0.877228172288639	0.330592883752017	0.988328795760684
153	0.0878691252728797	5.04659377603341	0.688616939660801	4.30607504849271	1.39365179215726	0.283167652640763	0.988274637306813
154	0.950939051862642	3.70296182475103	0.200070034454996	2.47352749521512	0.562955894402402	0.28744657926692	0.988706473359415
156	0.374897565948651	8.26757436587138	0.213511324581924	6.66900974537516	1.64574709931636	0.298812958111828	0.988072178471847
157	0.551952384288639	6.14585890970188	0.473764414769591	4.72299854065463	1.64430244960479	0.343156018796559	0.988490842578953
159	0.535185758503472	3.6784803106451	0.258079717360002	1.55112522001725	0.728647849207046	0.318742123874203	0.988513218612933
160	0.0368096710246182	3.20470336096774	0.0461122708041294	4.66478553821952	0.807121191050502	0.412989770620591	0.988128046979928
161	0.418229230127951	2.09645391006365	0.13360357035126	2.07778604297152	0.645733304544696	0.410218246153442	0.988155377053005
163	0.165392689832898	4.58879151115087	0.742412347604808	2.10077789894509	2.51717068254137	0.389812261060272	0.988143692394303
164	0.373452395349906	4.11617557207432	0.355790529484895	6.02236793996446	1.3158456769841	0.287567828240769	0.988026091451559
165	0.981012035324403	8.0319163452968	0.0644463530889881	2.30866149894024	0.329934021231811	0.240891991462567	0.988652535402592
166	0.0512853084305477	10.5508877919856	0.0381080559893683	3.26843866104635	0.133996109708306	0.536584886478168	0.988160124475964
167	0.0598051966528195	5.10905275566101	0.0338402872541373	2.42584785103395	0.167261835303794	0.371303240219816	0.988134596562058
169	0.187059421372445	2.42619057805452	0.28773002948987	3.18586113791952	0.331557811968982	0.369073282721809	0.987980664143064
170	0.033401519652044	3.23879926977116	0.0560845189350568	2.52088910276087	0.0450312093629727	0.400666107801913	0.988157992677122
178	0.878079557037261	2.99722063848062	0.0724900198781218	2.43002583534587	0.112744367759549	0.401385944157213	0.988194533357084
180	0.0357911859457174	3.43935443441864	0.656187354746522	2.87151431580356	0.688581639559147	0.332366598577914	0.988240401423015
182	0.197677302070196	3.7851698756884	0.0121520380349901	2.57985917339926	1.13272203038643	0.431665111060307	0.988159738722884
183	0.10016888281494	4.50478917501274	0.112846105464091	3.74090405548032	0.526360325429983	0.410206302256284	0.988207049742024
184	0.0799135472316565	2.96775793072381	0.092293884384189	2.4244848540633	0.627387406491137	0.356007552945594	0.988121264532406
187	0.370430065420032	2.85363279214365	0.0904945578654317	2.0038471272092	0.629596774804971	0.360810826607771	0.987925094597623
188	0.377656724339672	2.17651272858954	0.0647203472297112	4.83146368918691	1.31730959725562	0.442814795827892	0.988236163313792
194	0.061899606285518	2.61592298667815	0.0135076886487517	13.4012388699359	0.620125047401768	0.381132577598566	0.988001931329144
195	0.681505176480307	2.94527648825858	0.0310537781905703	3.96862787247229	0.131265219813265	0.431653963913662	0.988066035632241
199	0.267773999538757	2.3220855251788	0.229413588046718	5.16001508973844	1.12414639430777	0.384060255783351	0.98821512991237
200	0.526320958955437	6.77543090888692	0.33903260521776	5.70702341594125	1.6610103793873	0.431616178513195	0.988044842396031
201	0.0161327239799907	9.77857685173428	0.053580770052073	7.40654499279556	0.846069433158339	0.250429619965525	0.988150512393271
203	0.706900319861995	3.49803345828736	0.326764178003612	1.83618947394271	1.18156032708442	0.349111709558831	0.98856522526904
206	0.428402567316966	2.52901471050141	0.155825052285016	2.78462777772901	1.02496797330703	0.371689716734263	0.988183513979763
207	0.27342910023257	2.83727282485603	0.0831369115120504	2.06316168768443	0.473863314092778	0.431741919569935	0.988079959839589
208	0.15019207597652	4.70571488620544	0.340554167041204	5.18723795623288	0.728344724771585	0.280320552804538	0.988327312158804
209	0.0633790502797407	2.33861818088143	0.472177382833681	2.4039327733912	0.0505810538259692	0.337024952903162	0.988192012312166
210	0.316642490616751	8.75728005309863	0.235237726249995	3.33800051871148	0.531760195901158	0.419191640610417	0.988288394607526
211	0.0130891928446636	12.274159749229	0.00655580339581719	13.258734014653	0.732655035822371	0.279650559233792	0.988284754284621
212	0.13783632145491	9.21028507283772	0.0442479111365085	4.5233724657947	0.679304969756823	0.656907560931923	0.987865418529237
213	0.0247741359118497	6.36519139649755	0.0953159420024144	2.49710882034378	0.292586675059053	0.322944754791022	0.988269032893033
214	0.902502579613636	6.18938918465172	0.191809426497491	1.79434475185814	0.200993041526529	0.265440729249423	0.988557835724015
217	0.244333004783682	2.39563698309421	0.655386615890515	1.63936960706437	0.598269301679265	0.25709335270382	0.988213898086246
218	0.894141163434103	3.99769319152996	0.236862631511105	4.27208112209501	1.11436784325141	0.337205430491681	0.987968363726178
219	0.480950058335162	6.5484833510505	0.453696476662246	3.3460803394127	1.41207593164286	0.474379932703678	0.988100948295847
220	0.0195240458860725	18.7149486391903	0.0557020345220876	3.03198590702682	1.02857652452987	0.400591137310806	0.988029343386797
222	0.112088732405707	2.56970735319753	0.272077835892674	1.57379052311554	3.15610268922802	0.39089580570387	0.988087684915803
223	0.0833985510327961	2.52999043349915	0.0848613745894323	2.96945307934596	0.596864431537381	0.379745469766917	0.98817616116546
225	0.263713216065134	2.68265530231087	0.197736279146433	2.90143862517891	0.0793222843362448	0.418073731076782	0.988062411936262
226	0.555229789004526	4.49504068285459	0.539161971180499	3.20917724196216	1.65112886626157	0.376828942487281	0.988390874687507
227	0.0774573200081835	6.51516180417686	0.12749785983443	5.62539038566857	1.39904917635408	0.320994707900237	0.988205557079556
228	0.724999942640934	4.72464477580316	0.350246212665003	4.78345721436821	1.06362452089689	0.306173419085121	0.98853676502665
229	0.0583518661236885	3.33494878107274	0.0397712766793519	2.26395109263587	0.519612067822902	0.441819004149083	0.988077884578889
230	0.27366407808379	2.37630736451677	0.180918285007028	4.76050015034567	2.01659277814426	0.402569433203343	0.98810739544889
231	0.0641421382575308	3.54363772709425	0.0593428888817686	3.06611734534465	1.45128833168559	0.399599738169663	0.988281761208317
232	0.606031493374529	7.00450104204534	0.249803909847288	2.49326753611222	2.85102897356179	0.414300098178292	0.988266502141233
234	0.105180801455363	4.73707278633831	0.11180977372367	2.31136853003327	0.959273274743588	0.34666585123306	0.98804515465612
235	0.014772974372905	9.03052476258887	0.0110384498161765	2.78721112415299	0.795996996419168	0.280505862786209	0.988182303130306
238	0.0496613038418365	10.9919910873631	0.162823701334425	2.0866963699588	1.05618737175416	0.300904538179782	0.988207207336336
240	0.624210874715284	2.78383169447418	0.437488523166665	2.3753408149538	0.752260774484614	0.395023752028728	0.988444179482239
241	0.0496448120874641	2.89190488554813	0.167423041593498	2.63560263404544	0.0625822595172692	0.398239061368567	0.988045268213299
243	0.0962857858508624	6.10399475049236	0.0920907731045449	3.03324133596531	0.446471988730204	0.338214245630727	0.988341239937249
244	0.0207400981520907	4.92616351350617	0.657964722986335	1.7940327626506	1.23281857219645	0.227432824254711	0.988117856625214
248	0.0229043386724595	7.03981951952005	0.782101024461453	3.02962146422201	0.603984691185032	0.313496338287961	0.988260710709726
249	0.0273966140430187	14.785268959707	0.0624449128535846	3.38877644015992	2.02629621664096	0.246759204076385	0.988104954139168
250	0.25990025753252	3.25607662051267	0.148467651359957	3.09291265344318	2.59134530303159	0.449795725689285	0.988076896350535
255	0.349827548566808	3.31524751143289	0.211413337882633	3.04737846491052	1.66376864927218	0.382165636457275	0.988082230091418
260	0.0377243695153354	3.42272449444471	0.0654246825191234	1.9564011906429	0.104259201470494	0.43179974654294	0.987930866387184
262	0.0124366156795795	6.39470910682653	0.418770099882024	1.7902510632453	0.0860792804256174	0.197375051094882	0.988180730566496
263	0.104452478415716	3.0784571179164	0.0737406130306158	2.16927269175054	0.995610822100838	0.444826354247805	0.988241249874896
264	0.117296606455252	3.74842633204944	0.0136141513849621	3.42141235240236	0.406518498445449	0.45174870722287	0.988206187394416
265	0.0107127363730159	21.9859341836103	0.471156153093761	1.64736692372509	0.176429318738054	0.128391715010354	0.988076701691258
266	0.767866664865223	2.87000242024997	0.282937211339937	1.81941875792552	0.871109034013136	0.395387128063854	0.988331024437316
267	0.0752207216562541	3.02281856975876	0.132401005411943	2.24679438011767	0.189300977519509	0.263823266821482	0.988229256785516
270	0.209610529369843	3.3223635944949	0.0208951324043707	6.99981373041197	0.454818575939906	0.399204062308819	0.988050154508535
271	0.0910330183768582	3.10821856190622	0.0927578642842426	3.24435929085068	1.48292905439453	0.407818960288002	0.988189784455204
273	0.812750597726035	3.19047845368222	0.529792566685767	3.38965995722042	1.13501163563699	0.232437529154703	0.988632244289999
274	0.200112423027895	3.29748758432344	0.356438879622866	4.36930262626873	3.15051419760692	0.387562153459447	0.988203484131265
275	0.653570460879065	6.11934631994048	0.37251936498998	3.71681001306765	0.263417463887914	0.248458055391729	0.988742327105536
281	0.380664451401528	2.58470344636838	0.70233543891528	1.7764477056906	1.50150939379064	0.351071779234963	0.988248523483387
289	0.142628318788484	3.21584636973	0.082499734687732	4.1501858463795	0.0380563248795744	0.359590093169141	0.988098032934714
290	0.29591788821158	3.04057866690023	0.194679425594354	2.0547156838664	1.36106208754901	0.350639599547416	0.988033050673228
