"subjID"	"a1"	"beta1"	"a2"	"beta2"	"pi"	"w"	"lambda"
110	0.415875512622405	2.46638979776127	0.149865682353106	1.80007491067053	0.960237447790237	0.525696677199492	0.984901603359681
111	0.796632446685276	5.25485965744412	0.158637616351648	3.52698945995016	1.40747027219704	0.50867012996582	0.984806805406793
114	0.93909658067012	6.81334513766666	0.0394800544127734	7.40214466842482	0.0552971966614202	0.308792397920899	0.985652318611637
116	0.313474866014498	4.40652181057342	0.366363908102576	3.30439239537292	1.4030296140385	0.497106282273048	0.984937095431679
117	0.881043435059218	4.85249408999355	0.614882132130533	2.27835764676891	0.321260616342124	0.440533290836465	0.985537717348023
119	0.87097062582459	4.36905789572511	0.181804857279265	2.47550109230861	0.909187378307792	0.431824318216521	0.985052484829301
120	0.91223092037715	6.36023602514587	0.021075380752735	5.01401575670418	0.0553947330338792	0.321228476169731	0.985344478973563
121	0.191350724281599	2.28499932497821	0.427126043060224	1.82980617023645	0.157879592170972	0.471830009120336	0.985036012126819
122	0.00812590490984076	23.0028273293485	0.0522968119453581	1.61801655461194	0.155737804758046	0.469144639535311	0.984906112100842
124	0.0878439961323699	3.84956661334547	0.0782124216750256	3.61674729772625	2.04853463456077	0.409117120769206	0.985063661106115
126	0.574214237142842	4.46631368570523	0.560759929254429	2.5340837514673	2.24728007642354	0.56278762900063	0.985223112321023
127	0.120852292012643	4.87517919222368	0.0548873940254059	4.08671275349593	1.10058645407976	0.472305893378006	0.984784743451913
128	0.413101060304539	3.85462236245377	0.523475055513146	1.68227028362938	2.97628549330582	0.502571166222891	0.985069693228717
129	0.163980708185078	3.10151568897643	0.0623372979695252	3.96328942642895	0.794799966345419	0.549166631592477	0.984745266324433
130	0.706102239805414	3.52656750749156	0.26625281535951	7.99906326845039	2.93540550683585	0.392859133571931	0.985229119468095
134	0.464090734252689	2.97621606242955	0.774314009187775	1.48506430907789	1.12746559005876	0.538336068351173	0.984960212553762
135	0.150060069776805	3.40639782567104	0.0615285572105331	2.90853432944414	0.138275194978965	0.558994987833607	0.984990437147257
138	0.606151240705792	6.03857971072928	0.0417322223227021	4.46561919317951	1.84305585170072	0.457157480528235	0.985314433726832
139	0.372813235933702	6.0846648268569	0.743191825121594	2.42727947560878	1.00543723569927	0.697409717488725	0.985321439775405
140	0.181348461611376	5.69212287124044	0.0935796327839967	3.6036858909018	0.0337403380651844	0.574355444229139	0.98502984149771
