"subjID"	"a1"	"beta1"	"a2"	"beta2"	"pi"	"w"	"lambda"
110	0.560540602590915	2.85308459891266	0.0743069320146075	1.89191068873802	1.52977719866836	0.481737694236154	0.978047920042016
111	0.659259184157116	3.69267031698456	0.191072217195251	4.62794418564357	1.43768336790204	0.44838311024359	0.977528995815071
114	0.911973002544556	5.47056710392894	0.0660920234357887	4.25074415840478	0.126262743461244	0.281300234768445	0.978471658665767
116	0.321212244533939	3.0805735584401	0.440710097391983	1.33624581533739	1.48706455429392	0.494439245800229	0.977745012281158
117	0.572414553606552	2.63157410371621	0.762484430023833	1.47266646376712	0.420876230503233	0.451680922723856	0.978402326970893
119	0.603015532470467	3.77444914917282	0.181618988598906	2.66981410985295	0.757836127340101	0.411219115481867	0.977580580229434
120	0.889814355657593	5.73733623795509	0.0759377574421417	3.22146353390346	0.117863268166933	0.263291521281317	0.978463063838442
121	0.230665661746827	2.54775745149319	0.431929254189912	1.8306809695262	0.171779787732502	0.424253378589091	0.978159775198969
122	0.121445139143984	3.42038881052329	0.116995139600434	1.92689011121465	0.228888632769482	0.489469650824517	0.977829454129234
124	0.179281976636425	3.20828181157914	0.162021052840838	2.37525254910258	2.16442884288524	0.462103517491861	0.978057518087429
126	0.53693039647963	3.98857305996438	0.354266098547105	2.42721174264305	2.2662269296406	0.425167107779066	0.978187652021362
127	0.0714259747910358	7.45757844107489	0.167781893174497	4.33357590720302	0.838999185124446	0.297933509996694	0.977673782786801
128	0.41061658309209	6.03211873488403	0.0937512294901736	3.09772400316492	2.30514906137902	0.332557969834347	0.978183816642481
129	0.134319531885753	2.64830282392939	0.294793634391377	2.41115029329481	0.502253234299286	0.472611303905933	0.978013403387047
130	0.550690591107409	3.69368717568676	0.507280405473067	7.8020963788994	2.77372055687306	0.384517380645388	0.978089811959713
134	0.629078017690678	5.285948307146	0.343233969507288	1.73036289798939	0.803795928445387	0.542597956768916	0.978221505244026
135	0.151541259972803	3.70750269347271	0.0651730263028454	2.46741149873157	0.114722027851179	0.470060127786417	0.977879843822998
138	0.499464325526007	5.12890592838406	0.0576655716544555	2.50028790368937	1.11214508623579	0.328233738678397	0.978563570277508
139	0.663186239018204	3.54739715554469	0.415446275102398	1.96197607311208	0.674050077765234	0.428676980563467	0.978330694174301
140	0.21946126856809	5.46018238450576	0.116550170094269	5.74122793877133	0.119775135976101	0.485019319922546	0.977368221376198
142	0.130280189781451	3.20035441458407	0.669386365938163	1.65668021107334	3.09315288134799	0.494078527197235	0.978316054344356
143	0.420090805313772	6.72801006480193	0.735449226439406	3.21992133926939	1.07766488904994	0.690079692377282	0.97782817594588
144	0.945978862329388	5.59654346638195	0.293886009862112	4.00240704650743	0.374825385417872	0.272339507787001	0.979518470522672
146	0.491230093880606	3.8755287899241	0.322200018978763	2.90586756361043	1.24048211302549	0.466440603048771	0.977570419843224
148	0.292714129599541	2.45956210951935	0.246682866183616	1.89704164947406	1.04067405587947	0.42356484817572	0.978014447829928
150	0.349658822461187	4.14082069555949	0.556781654714352	3.33457305954466	2.56926622837158	0.502642598912902	0.977386394068947
151	0.363125947490994	4.68455693543026	0.192514953037824	3.94959590225755	1.64554900302629	0.316921923652094	0.977879568420073
152	0.043392764054455	7.80453889257371	0.105809253654069	4.08676730544983	0.83943985212636	0.293283938122816	0.977514273231204
153	0.137894171607571	4.97897435840787	0.662577202708814	4.55027469934908	1.98166110505647	0.273982530084892	0.977687393604652
154	0.671678660585263	4.33014445596833	0.500092070833465	2.30163414494807	0.557116602214004	0.421362055302721	0.978648662117193
156	0.348627124037774	6.58043691376054	0.118618409132776	5.60941895009659	1.93600311789256	0.316928057741848	0.977980243651886
159	0.290507965959953	3.88988818637033	0.432020112290172	1.6709460766927	0.583062608021257	0.478815766878466	0.977751168308539
160	0.119150332334915	2.94227553055113	0.156064982352027	3.19711170023231	0.923800829716412	0.462333215363781	0.977732349426469
161	0.162856344229432	3.31236797883212	0.0534452473591596	2.18132955521696	0.59523575678831	0.446083377057934	0.977984350031615
165	0.489550545969783	2.75412770660487	0.476341107599015	1.57365391500914	1.05388369770304	0.424848863638013	0.978274850153747
166	0.103999713181502	9.16818332362503	0.063885919275767	3.36257210984877	0.36027060438312	0.560379290727451	0.977496677620782
167	0.115326796406572	4.24245516290875	0.130836078232441	1.91581295895513	0.224741675224433	0.46930831511231	0.977736251765427
169	0.187638926941579	2.48624354233836	0.496438883650286	2.78761351166551	0.467132349437664	0.400610669597189	0.978106683558333
170	0.17068949385435	3.03544119775506	0.0631726628668496	2.03077971822718	0.0959438697537781	0.485817766972012	0.977589116171233
178	0.509021431622456	2.94177420857965	0.120475932848626	2.12005646548595	0.186812669449979	0.452590818408129	0.977947653057674
180	0.0511248122305632	3.499453506727	0.748812369569954	4.17591762584477	0.248532311132801	0.477022201330803	0.977889914977129
182	0.198699614927552	3.26644086840883	0.0732142278752462	1.99465501919232	1.18492423264844	0.434699440310703	0.977707046946958
183	0.190216804699418	3.56829836211644	0.177765814991433	4.21811635324567	0.472668342627706	0.439560704008809	0.977323246482745
184	0.124295857526662	3.52730527563317	0.326575774432888	1.80784754736881	0.391372017158755	0.355547901973447	0.978074024955592
187	0.248499293276272	3.4458504935871	0.0944384555126539	1.90973866970637	0.762197944505721	0.394029140750597	0.977780261617132
188	0.260158444357959	2.51645558950691	0.48253951570189	2.31973408084383	0.98762936768919	0.429578409662085	0.978081212350122
194	0.181341171244212	3.14118901318173	0.0697302587481061	2.60649825396138	0.417312231052785	0.403283008999485	0.977493126033517
195	0.363051652160108	3.30658975306012	0.164718094607579	2.29902946141902	0.496425522058392	0.423604520502029	0.977982750697818
199	0.222561454726057	2.57350203490962	0.340674403394902	3.43285276896229	1.0087510896496	0.448419762938165	0.977751748590933
203	0.746873886614682	7.32473771550438	0.266921406248882	2.74537040835247	1.12383152136451	0.297347991791671	0.978237452858156
