110 0.754098360656 0.739130434783 0.679245283019 0.821428571429
111 0.986666666667 0.9 0.780487804878 0.827586206897
114 0.948275862069 0.961538461538 0.214285714286 0.44
116 0.923076923077 0.896551724138 0.74358974359 0.631578947368
117 0.953846153846 0.583333333333 0.510204081633 0.62962962963
119 0.923076923077 0.851851851852 0.645833333333 0.68
120 0.983606557377 0.970588235294 0.230769230769 0.166666666667
121 0.415384615385 0.48275862069 0.64 0.714285714286
122 0.578947368421 0.555555555556 0.525423728814 0.590909090909
124 0.863636363636 0.903225806452 0.849056603774 0.8
126 1.0 1.0 0.822580645161 1.0
127 0.888888888889 0.76 0.641509433962 0.875
128 0.983870967742 1.0 0.932203389831 0.954545454545
129 0.734375 0.5 0.722222222222 0.578947368421
130 0.976470588235 1.0 0.916666666667 1.0
134 0.859649122807 0.791666666667 0.684210526316 0.703703703704
135 0.58064516129 0.272727272727 0.461538461538 0.655172413793
136 0.678571428571 0.785714285714 0.830508474576 0.636363636364
138 0.969696969697 0.958333333333 0.826086956522 0.931034482759
139 0.982142857143 0.735294117647 0.431034482759 0.882352941176
140 0.304347826087 0.366666666667 0.404255319149 0.421052631579
142 1.0 0.933333333333 0.943396226415 1.0
143 0.936507936508 0.807692307692 0.603773584906 0.869565217391
144 0.971428571429 0.962962962963 0.276595744681 0.428571428571
146 0.96875 0.666666666667 0.673469387755 0.736842105263
148 0.850746268657 0.793103448276 0.8 0.842105263158
150 0.987179487179 0.970588235294 0.952380952381 1.0
151 0.95 0.964285714286 0.833333333333 0.941176470588
152 0.943661971831 0.892857142857 0.857142857143 0.764705882353
153 0.853333333333 0.857142857143 0.888888888889 1.0
154 0.90625 0.925925925926 0.509803921569 0.565217391304
156 1.0 1.0 0.847826086957 1.0
157 0.985294117647 0.964285714286 0.775510204082 0.95
159 0.803571428571 0.653846153846 0.677966101695 0.708333333333
160 0.614035087719 0.5625 0.824561403509 0.894736842105
161 0.787878787879 0.538461538462 0.586956521739 0.592592592593
163 0.969696969697 0.866666666667 0.924528301887 1.0
164 0.983606557377 0.774193548387 0.684210526316 0.9375
165 0.984375 1.0 0.553571428571 0.625
166 0.774647887324 0.607142857143 0.555555555556 0.571428571429
167 0.634920634921 0.625 0.508196721311 0.411764705882
169 0.646153846154 0.666666666667 0.509803921569 0.636363636364
170 0.316666666667 0.321428571429 0.473684210526 0.35
178 0.746031746032 0.894736842105 0.462962962963 0.275862068966
180 0.707692307692 0.576923076923 0.645833333333 0.730769230769
182 0.8 0.8125 0.779411764706 0.65
183 0.765625 0.571428571429 0.615384615385 0.535714285714
184 0.5 0.758620689655 0.719298245614 0.666666666667
187 0.859649122807 0.805555555556 0.543859649123 0.6
188 0.814814814815 0.76 0.771929824561 0.827586206897
189 0.941176470588 0.967741935484 0.777777777778 0.857142857143
194 0.611940298507 0.8125 0.583333333333 0.666666666667
195 0.641791044776 0.625 0.547169811321 0.428571428571
199 0.83606557377 0.848484848485 0.690909090909 0.4375
200 0.985915492958 0.954545454545 0.818181818182 0.785714285714
201 0.848101265823 0.952380952381 0.775 0.84
203 0.885245901639 0.964285714286 0.706896551724 0.833333333333
206 0.777777777778 0.888888888889 0.651162790698 0.826086956522
207 0.737704918033 0.678571428571 0.581818181818 0.52380952381
208 0.727272727273 0.761904761905 0.711538461538 0.769230769231
209 0.30985915493 0.464285714286 0.478260869565 0.45
211 0.724137931034 0.85 0.918032786885 0.923076923077
212 0.805555555556 0.678571428571 0.644444444444 0.8
213 0.59375 0.724137931034 0.75 0.65
214 0.955223880597 1.0 0.565217391304 0.227272727273
217 0.491228070175 0.703703703704 0.677966101695 0.772727272727
218 0.930555555556 0.964285714286 0.674418604651 0.590909090909
219 0.943661971831 0.909090909091 0.808510638298 0.72
220 0.873015873016 0.931034482759 0.854166666667 0.8
222 0.953125 1.0 0.96 0.925925925926
223 0.567164179104 0.75 0.648148148148 0.821428571429
225 0.47619047619 0.642857142857 0.470588235294 0.304347826087
226 1.0 0.9 0.7 0.833333333333
227 0.888888888889 1.0 0.857142857143 0.851851851852
228 0.876923076923 0.958333333333 0.636363636364 0.857142857143
229 0.529411764706 0.481481481481 0.6875 0.636363636364
230 0.902777777778 0.935483870968 0.813953488372 0.789473684211
231 0.842105263158 0.741935483871 0.827586206897 0.684210526316
232 1.0 1.0 0.9375 0.952380952381
234 0.854838709677 0.76 0.833333333333 0.75
235 0.754385964912 0.740740740741 0.898305084746 0.772727272727
238 0.887096774194 0.761904761905 0.754716981132 0.689655172414
240 0.859649122807 0.95652173913 0.519230769231 0.666666666667
241 0.348484848485 0.375 0.5 0.52
243 0.840579710145 0.733333333333 0.772727272727 0.818181818182
244 0.842857142857 0.851851851852 0.772727272727 0.708333333333
246 0.866666666667 0.740740740741 0.690476190476 0.952380952381
248 1.0 0.44 0.522727272727 0.571428571429
249 0.964285714286 0.939393939394 0.98275862069 0.944444444444
250 0.984126984127 0.814814814815 0.927272727273 0.95
255 0.942857142857 0.838709677419 0.906976744186 0.809523809524
260 0.492307692308 0.37037037037 0.490196078431 0.636363636364
262 0.464285714286 0.555555555556 0.555555555556 0.428571428571
263 0.810344827586 0.615384615385 0.684210526316 0.75
264 0.614035087719 0.586206896552 0.633333333333 0.473684210526
265 0.777777777778 0.88 0.852459016393 0.96
266 0.878787878788 0.851851851852 0.596153846154 0.65
267 0.539682539683 0.653846153846 0.490196078431 0.28
269 0.772727272727 0.681818181818 0.673076923077 0.6
270 0.648148148148 0.692307692308 0.516129032258 0.478260869565
271 0.913793103448 0.722222222222 0.821428571429 0.733333333333
273 0.940298507463 0.9 0.714285714286 0.526315789474
274 0.983870967742 0.958333333333 0.941176470588 1.0
275 0.950819672131 0.935483870968 0.471698113208 0.6
278 0.666666666667 0.4 0.618181818182 0.5
279 0.983050847458 0.896551724138 0.589285714286 0.809523809524
280 0.910447761194 0.875 0.877551020408 0.8
281 0.893939393939 0.962962962963 0.775510204082 0.739130434783
282 0.942028985507 0.933333333333 0.760869565217 0.95
283 0.901408450704 0.678571428571 0.369565217391 0.25
284 0.660377358491 0.611111111111 0.564516129032 0.59375
289 0.279411764706 0.515151515152 0.416666666667 0.25
290 0.823529411765 0.8125 0.8 0.705882352941
291 0.878787878788 0.88 0.68 0.583333333333
292 1.0 0.916666666667 0.729166666667 0.782608695652
293 0.957142857143 0.884615384615 0.829787234043 0.863636363636
294 1.0 1.0 0.955555555556 0.952380952381
296 0.677966101695 0.709677419355 0.545454545455 0.65
298 0.985294117647 0.904761904762 0.897959183673 0.962962962963
299 0.981481481481 1.0 0.857142857143 0.833333333333
300 0.913793103448 0.8 0.872727272727 0.888888888889
301 0.890625 0.8 0.830188679245 0.608695652174
302 0.625 0.558823529412 0.865384615385 0.533333333333
303 0.985714285714 0.866666666667 0.804347826087 0.947368421053
308 0.901234567901 0.9 0.352941176471 0.5
311 0.966101694915 0.863636363636 0.610169491525 0.8
312 0.843373493976 0.916666666667 0.810810810811 0.952380952381
313 0.984615384615 0.458333333333 0.589285714286 0.8
314 0.954545454545 0.777777777778 0.54 0.903225806452
315 0.771428571429 0.857142857143 0.630434782609 0.666666666667
316 0.875 0.71875 0.32 0.368421052632
319 0.921875 0.925925925926 0.745098039216 0.782608695652
320 0.850746268657 0.761904761905 0.43137254902 0.576923076923
321 0.887096774194 0.586206896552 0.527272727273 0.473684210526
322 0.381818181818 0.5 0.564516129032 0.5
324 0.180555555556 0.133333333333 0.355555555556 0.222222222222
328 0.971830985915 0.96875 0.488888888889 0.470588235294
329 0.756756756757 0.575757575758 0.45 0.333333333333
331 0.890625 0.882352941176 0.56 0.411764705882
333 0.972602739726 0.521739130435 0.581395348837 0.961538461538
334 0.727272727273 0.633333333333 0.78431372549 0.888888888889
335 0.774647887324 0.805555555556 0.682926829268 0.647058823529
